연도,일시,측정소,PM2.5
4,01-09 02:00,공주,0.15135
4,01-09 03:00,공주,0.15817948
4,01-09 04:00,공주,0.156782
4,01-09 05:00,공주,0.15765277
4,01-09 06:00,공주,0.16144767
4,01-09 07:00,공주,0.1646676
4,01-09 08:00,공주,0.1699192
4,01-09 09:00,공주,0.163203
4,01-09 10:00,공주,0.16175075
4,01-09 11:00,공주,0.15800202
4,01-09 12:00,공주,0.14957967
4,01-09 13:00,공주,0.1434176
4,01-09 14:00,공주,0.13432157
4,01-09 15:00,공주,0.124585055
4,01-09 16:00,공주,0.12228411
4,01-09 17:00,공주,0.11427333
4,01-09 18:00,공주,0.11892872
4,01-09 19:00,공주,0.122906685
4,01-09 20:00,공주,0.11728663
4,01-09 21:00,공주,0.12300208
4,01-09 22:00,공주,0.12362051
4,01-09 23:00,공주,0.1269913
4,01-10 00:00,공주,0.13230664
4,01-10 01:00,공주,0.12984903
4,01-10 02:00,공주,0.1353204
4,01-10 03:00,공주,0.12937677
4,01-10 04:00,공주,0.1350592
4,01-10 05:00,공주,0.13645126
4,01-10 06:00,공주,0.13930543
4,01-10 07:00,공주,0.14157781
4,01-10 08:00,공주,0.14909136
4,01-10 09:00,공주,0.15058485
4,01-10 10:00,공주,0.1458482
4,01-10 11:00,공주,0.14254548
4,01-10 12:00,공주,0.14250691
4,01-10 13:00,공주,0.13518295
4,01-10 14:00,공주,0.12386381
4,01-10 15:00,공주,0.12270541
4,01-10 16:00,공주,0.118585646
4,01-10 17:00,공주,0.11371716
4,01-10 18:00,공주,0.11464733
4,01-10 19:00,공주,0.112849735
4,01-10 20:00,공주,0.11695673
4,01-10 21:00,공주,0.11902189
4,01-10 22:00,공주,0.11792667
4,01-10 23:00,공주,0.120902024
4,01-13 00:00,공주,0.58033043
4,01-13 01:00,공주,0.5763586
4,01-13 02:00,공주,0.57293487
4,01-13 03:00,공주,0.57595176
4,01-13 04:00,공주,0.57497865
4,01-13 05:00,공주,0.5753209
4,01-13 06:00,공주,0.57791114
4,01-13 07:00,공주,0.5786269
4,01-13 08:00,공주,0.5801607
4,01-13 09:00,공주,0.5748427
4,01-13 10:00,공주,0.5731712
4,01-13 11:00,공주,0.5447824
4,01-13 12:00,공주,0.52192605
4,01-13 13:00,공주,0.48698738
4,01-13 14:00,공주,0.47020537
4,01-13 15:00,공주,0.44091564
4,01-13 16:00,공주,0.43067592
4,01-13 17:00,공주,0.42653868
4,01-13 18:00,공주,0.43609414
4,01-13 19:00,공주,0.44081122
4,01-13 20:00,공주,0.46046835
4,01-13 21:00,공주,0.46648347
4,01-13 22:00,공주,0.4773488
4,01-13 23:00,공주,0.4784549
4,01-14 00:00,공주,0.48299485
4,01-14 01:00,공주,0.47965595
4,01-14 02:00,공주,0.4980191
4,01-14 03:00,공주,0.4861467
4,01-14 04:00,공주,0.47830594
4,01-14 05:00,공주,0.47602332
4,01-14 06:00,공주,0.4903692
4,01-14 07:00,공주,0.493653
4,01-14 08:00,공주,0.48065755
4,01-14 09:00,공주,0.49300587
4,01-14 10:00,공주,0.4810919
4,01-14 11:00,공주,0.48079577
4,01-14 12:00,공주,0.4614977
4,01-14 13:00,공주,0.44075918
4,01-14 14:00,공주,0.42775655
4,01-14 15:00,공주,0.4054789
4,01-14 16:00,공주,0.38733888
4,01-14 17:00,공주,0.38742906
4,01-14 18:00,공주,0.39331552
4,01-14 19:00,공주,0.4104843
4,01-14 20:00,공주,0.41386005
4,01-14 21:00,공주,0.42383057
4,01-14 22:00,공주,0.43492097
4,01-14 23:00,공주,0.43845403
4,01-15 00:00,공주,0.4374539
4,01-15 01:00,공주,0.43476668
4,01-15 02:00,공주,0.4411931
4,01-15 03:00,공주,0.43619514
4,01-15 04:00,공주,0.42201346
4,01-15 05:00,공주,0.44091815
4,01-15 06:00,공주,0.44499364
4,01-15 07:00,공주,0.45163515
4,01-15 08:00,공주,0.45456457
4,01-15 09:00,공주,0.4670223
4,01-15 10:00,공주,0.46454036
4,01-15 11:00,공주,0.45021057
4,01-15 12:00,공주,0.44980025
4,01-15 13:00,공주,0.4383214
4,01-15 14:00,공주,0.4118985
4,01-15 15:00,공주,0.4063
4,01-15 16:00,공주,0.3946406
4,01-15 17:00,공주,0.3847
4,01-15 18:00,공주,0.38067675
4,01-15 19:00,공주,0.3949308
4,01-15 20:00,공주,0.40574965
4,01-15 21:00,공주,0.41897932
4,01-15 22:00,공주,0.42645183
4,01-15 23:00,공주,0.41588777
4,01-18 00:00,공주,0.20377648
4,01-18 01:00,공주,0.1993726
4,01-18 02:00,공주,0.19679888
4,01-18 03:00,공주,0.20018807
4,01-18 04:00,공주,0.20013973
4,01-18 05:00,공주,0.20364846
4,01-18 06:00,공주,0.20467061
4,01-18 07:00,공주,0.2069561
4,01-18 08:00,공주,0.21318999
4,01-18 09:00,공주,0.20744205
4,01-18 10:00,공주,0.20472062
4,01-18 11:00,공주,0.20154451
4,01-18 12:00,공주,0.19172972
4,01-18 13:00,공주,0.1874636
4,01-18 14:00,공주,0.19608362
4,01-18 15:00,공주,0.1911366
4,01-18 16:00,공주,0.19786376
4,01-18 17:00,공주,0.2085078
4,01-18 18:00,공주,0.21384332
4,01-18 19:00,공주,0.22783855
4,01-18 20:00,공주,0.22690737
4,01-18 21:00,공주,0.23581441
4,01-18 22:00,공주,0.22829822
4,01-18 23:00,공주,0.23044561
4,01-19 00:00,공주,0.2323203
4,01-19 01:00,공주,0.23865598
4,01-19 02:00,공주,0.2335679
4,01-19 03:00,공주,0.22749595
4,01-19 04:00,공주,0.2319316
4,01-19 05:00,공주,0.24192908
4,01-19 06:00,공주,0.2375
4,01-19 07:00,공주,0.24125187
4,01-19 08:00,공주,0.24161865
4,01-19 09:00,공주,0.23943397
4,01-19 10:00,공주,0.23811147
4,01-19 11:00,공주,0.22882752
4,01-19 12:00,공주,0.22252534
4,01-19 13:00,공주,0.2197894
4,01-19 14:00,공주,0.21550158
4,01-19 15:00,공주,0.21698034
4,01-19 16:00,공주,0.22629462
4,01-19 17:00,공주,0.23164676
4,01-19 18:00,공주,0.22792308
4,01-19 19:00,공주,0.23582575
4,01-19 20:00,공주,0.2428723
4,01-19 21:00,공주,0.25494045
4,01-19 22:00,공주,0.24996804
4,01-19 23:00,공주,0.2507125
4,01-20 00:00,공주,0.25028914
4,01-20 01:00,공주,0.23904082
4,01-20 02:00,공주,0.24690288
4,01-20 03:00,공주,0.24628693
4,01-20 04:00,공주,0.24306408
4,01-20 05:00,공주,0.24841335
4,01-20 06:00,공주,0.25923836
4,01-20 07:00,공주,0.25836414
4,01-20 08:00,공주,0.25816393
4,01-20 09:00,공주,0.26233786
4,01-20 10:00,공주,0.25172463
4,01-20 11:00,공주,0.24246484
4,01-20 12:00,공주,0.23223951
4,01-20 13:00,공주,0.22062376
4,01-20 14:00,공주,0.21824753
4,01-20 15:00,공주,0.22397669
4,01-20 16:00,공주,0.22181869
4,01-20 17:00,공주,0.23635799
4,01-20 18:00,공주,0.2365681
4,01-20 19:00,공주,0.2509769
4,01-20 20:00,공주,0.25167322
4,01-20 21:00,공주,0.25096777
4,01-20 22:00,공주,0.26185384
4,01-20 23:00,공주,0.2505666
4,01-23 00:00,공주,0.15499258
4,01-23 01:00,공주,0.15095077
4,01-23 02:00,공주,0.15326071
4,01-23 03:00,공주,0.15145409
4,01-23 04:00,공주,0.14500746
4,01-23 05:00,공주,0.13818346
4,01-23 06:00,공주,0.13672438
4,01-23 07:00,공주,0.13024496
4,01-23 08:00,공주,0.14345303
4,01-23 09:00,공주,0.1622811
4,01-23 10:00,공주,0.17788407
4,01-23 11:00,공주,0.185121
4,01-23 12:00,공주,0.19036196
4,01-23 13:00,공주,0.20018303
4,01-23 14:00,공주,0.2163932
4,01-23 15:00,공주,0.21240173
4,01-23 16:00,공주,0.2134513
4,01-23 17:00,공주,0.21151789
4,01-23 18:00,공주,0.21212238
4,01-23 19:00,공주,0.22372782
4,01-23 20:00,공주,0.21728635
4,01-23 21:00,공주,0.23774269
4,01-23 22:00,공주,0.22978371
4,01-23 23:00,공주,0.23491785
4,01-24 00:00,공주,0.2218852
4,01-24 01:00,공주,0.23451167
4,01-24 02:00,공주,0.22773828
4,01-24 03:00,공주,0.22535738
4,01-24 04:00,공주,0.2044845
4,01-24 05:00,공주,0.21706052
4,01-24 06:00,공주,0.19991975
4,01-24 07:00,공주,0.20537916
4,01-24 08:00,공주,0.20426252
4,01-24 09:00,공주,0.20889942
4,01-24 10:00,공주,0.2296904
4,01-24 11:00,공주,0.22530729
4,01-24 12:00,공주,0.23713252
4,01-24 13:00,공주,0.24488792
4,01-24 14:00,공주,0.24550688
4,01-24 15:00,공주,0.24962479
4,01-24 16:00,공주,0.24108988
4,01-24 17:00,공주,0.25002128
4,01-24 18:00,공주,0.24080315
4,01-24 19:00,공주,0.24381791
4,01-24 20:00,공주,0.25245622
4,01-24 21:00,공주,0.266115
4,01-24 22:00,공주,0.2694767
4,01-24 23:00,공주,0.26957121
4,01-25 00:00,공주,0.2707323
4,01-25 01:00,공주,0.26086992
4,01-25 02:00,공주,0.26211572
4,01-25 03:00,공주,0.25872606
4,01-25 04:00,공주,0.24926448
4,01-25 05:00,공주,0.24645913
4,01-25 06:00,공주,0.24973398
4,01-25 07:00,공주,0.24011743
4,01-25 08:00,공주,0.23410286
4,01-25 09:00,공주,0.2464851
4,01-25 10:00,공주,0.24994837
4,01-25 11:00,공주,0.25179875
4,01-25 12:00,공주,0.2549559
4,01-25 13:00,공주,0.24902672
4,01-25 14:00,공주,0.24702838
4,01-25 15:00,공주,0.25237346
4,01-25 16:00,공주,0.24779403
4,01-25 17:00,공주,0.2681046
4,01-25 18:00,공주,0.26276016
4,01-25 19:00,공주,0.272218
4,01-25 20:00,공주,0.2771352
4,01-25 21:00,공주,0.27665013
4,01-25 22:00,공주,0.29681432
4,01-25 23:00,공주,0.281612
4,01-28 00:00,공주,0.1315769
4,01-28 01:00,공주,0.13369341
4,01-28 02:00,공주,0.13190867
4,01-28 03:00,공주,0.1320292
4,01-28 04:00,공주,0.13733904
4,01-28 05:00,공주,0.14797568
4,01-28 06:00,공주,0.1567813
4,01-28 07:00,공주,0.16611807
4,01-28 08:00,공주,0.16805622
4,01-28 09:00,공주,0.15614751
4,01-28 10:00,공주,0.1403766
4,01-28 11:00,공주,0.13298371
4,01-28 12:00,공주,0.1212336
4,01-28 13:00,공주,0.11384855
4,01-28 14:00,공주,0.104554296
4,01-28 15:00,공주,0.110825434
4,01-28 16:00,공주,0.11399914
4,01-28 17:00,공주,0.12353794
4,01-28 18:00,공주,0.12725142
4,01-28 19:00,공주,0.1314033
4,01-28 20:00,공주,0.13766061
4,01-28 21:00,공주,0.13631232
4,01-28 22:00,공주,0.13622841
4,01-28 23:00,공주,0.13271293
4,01-29 00:00,공주,0.14166126
4,01-29 01:00,공주,0.13393486
4,01-29 02:00,공주,0.12501295
4,01-29 03:00,공주,0.12417299
4,01-29 04:00,공주,0.13926013
4,01-29 05:00,공주,0.13868831
4,01-29 06:00,공주,0.14213173
4,01-29 07:00,공주,0.14664936
4,01-29 08:00,공주,0.15147692
4,01-29 09:00,공주,0.14213994
4,01-29 10:00,공주,0.13959154
4,01-29 11:00,공주,0.124658614
4,01-29 12:00,공주,0.11389264
4,01-29 13:00,공주,0.109039575
4,01-29 14:00,공주,0.10470351
4,01-29 15:00,공주,0.10053046
4,01-29 16:00,공주,0.111610785
4,01-29 17:00,공주,0.11018659
4,01-29 18:00,공주,0.1251139
4,01-29 19:00,공주,0.13008253
4,01-29 20:00,공주,0.13238043
4,01-29 21:00,공주,0.134325
4,01-29 22:00,공주,0.1293079
4,01-29 23:00,공주,0.1250075
4,01-30 00:00,공주,0.12865737
4,01-30 01:00,공주,0.12801647
4,01-30 02:00,공주,0.12752332
4,01-30 03:00,공주,0.12873666
4,01-30 04:00,공주,0.14009732
4,01-30 05:00,공주,0.13972753
4,01-30 06:00,공주,0.14305925
4,01-30 07:00,공주,0.15464348
4,01-30 08:00,공주,0.16275752
4,01-30 09:00,공주,0.14898294
4,01-30 10:00,공주,0.13929403
4,01-30 11:00,공주,0.13516814
4,01-30 12:00,공주,0.11975078
4,01-30 13:00,공주,0.11145182
4,01-30 14:00,공주,0.10892533
4,01-30 15:00,공주,0.107395165
4,01-30 16:00,공주,0.11457591
4,01-30 17:00,공주,0.116499096
4,01-30 18:00,공주,0.12115249
4,01-30 19:00,공주,0.13102815
4,01-30 20:00,공주,0.13428049
4,01-30 21:00,공주,0.13963556
4,01-30 22:00,공주,0.131738
4,01-30 23:00,공주,0.1390617
4,02-02 00:00,공주,0.7765306
4,02-02 01:00,공주,0.76354074
4,02-02 02:00,공주,0.7414922
4,02-02 03:00,공주,0.7417563
4,02-02 04:00,공주,0.7433161
4,02-02 05:00,공주,0.7321049
4,02-02 06:00,공주,0.7472299
4,02-02 07:00,공주,0.77377015
4,02-02 08:00,공주,0.7868737
4,02-02 09:00,공주,0.7708229
4,02-02 10:00,공주,0.7448644
4,02-02 11:00,공주,0.71601593
4,02-02 12:00,공주,0.6548301
4,02-02 13:00,공주,0.61015344
4,02-02 14:00,공주,0.57628644
4,02-02 15:00,공주,0.54170614
4,02-02 16:00,공주,0.54077005
4,02-02 17:00,공주,0.5555272
4,02-02 18:00,공주,0.5593559
4,02-02 19:00,공주,0.5965086
4,02-02 20:00,공주,0.6087355
4,02-02 21:00,공주,0.62722117
4,02-02 22:00,공주,0.61271477
4,02-02 23:00,공주,0.6125034
4,02-03 00:00,공주,0.6238138
4,02-03 01:00,공주,0.6264748
4,02-03 02:00,공주,0.6040888
4,02-03 03:00,공주,0.6054877
4,02-03 04:00,공주,0.59417
4,02-03 05:00,공주,0.6121345
4,02-03 06:00,공주,0.6119573
4,02-03 07:00,공주,0.64141095
4,02-03 08:00,공주,0.65293986
4,02-03 09:00,공주,0.63700086
4,02-03 10:00,공주,0.6393564
4,02-03 11:00,공주,0.61393744
4,02-03 12:00,공주,0.57903695
4,02-03 13:00,공주,0.54621565
4,02-03 14:00,공주,0.5144853
4,02-03 15:00,공주,0.49199674
4,02-03 16:00,공주,0.49786344
4,02-03 17:00,공주,0.4789941
4,02-03 18:00,공주,0.50143176
4,02-03 19:00,공주,0.53432775
4,02-03 20:00,공주,0.5337724
4,02-03 21:00,공주,0.5613842
4,02-03 22:00,공주,0.5538157
4,02-03 23:00,공주,0.55915755
4,02-04 00:00,공주,0.5750502
4,02-04 01:00,공주,0.52030313
4,02-04 02:00,공주,0.5421689
4,02-04 03:00,공주,0.5213165
4,02-04 04:00,공주,0.52199614
4,02-04 05:00,공주,0.53137356
4,02-04 06:00,공주,0.56629294
4,02-04 07:00,공주,0.5736893
4,02-04 08:00,공주,0.6015155
4,02-04 09:00,공주,0.62298703
4,02-04 10:00,공주,0.5867301
4,02-04 11:00,공주,0.5714126
4,02-04 12:00,공주,0.55400926
4,02-04 13:00,공주,0.50360924
4,02-04 14:00,공주,0.48003832
4,02-04 15:00,공주,0.48128048
4,02-04 16:00,공주,0.47177157
4,02-04 17:00,공주,0.48849815
4,02-04 18:00,공주,0.4883283
4,02-04 19:00,공주,0.51126236
4,02-04 20:00,공주,0.5205623
4,02-04 21:00,공주,0.51564586
4,02-04 22:00,공주,0.52423733
4,02-04 23:00,공주,0.5173554
4,02-07 00:00,공주,0.2756611
4,02-07 01:00,공주,0.2815316
4,02-07 02:00,공주,0.27967033
4,02-07 03:00,공주,0.28400227
4,02-07 04:00,공주,0.293166
4,02-07 05:00,공주,0.3047429
4,02-07 06:00,공주,0.30634946
4,02-07 07:00,공주,0.30548227
4,02-07 08:00,공주,0.29114863
4,02-07 09:00,공주,0.27593294
4,02-07 10:00,공주,0.24418682
4,02-07 11:00,공주,0.22909316
4,02-07 12:00,공주,0.20407976
4,02-07 13:00,공주,0.19121295
4,02-07 14:00,공주,0.16606395
4,02-07 15:00,공주,0.16940476
4,02-07 16:00,공주,0.16774213
4,02-07 17:00,공주,0.16912755
4,02-07 18:00,공주,0.1734063
4,02-07 19:00,공주,0.17700532
4,02-07 20:00,공주,0.18069468
4,02-07 21:00,공주,0.17790148
4,02-07 22:00,공주,0.18393062
4,02-07 23:00,공주,0.18391967
4,02-08 00:00,공주,0.20020282
4,02-08 01:00,공주,0.1915606
4,02-08 02:00,공주,0.19534409
4,02-08 03:00,공주,0.19822693
4,02-08 04:00,공주,0.218091
4,02-08 05:00,공주,0.21118823
4,02-08 06:00,공주,0.21774356
4,02-08 07:00,공주,0.21530592
4,02-08 08:00,공주,0.22131565
4,02-08 09:00,공주,0.2052459
4,02-08 10:00,공주,0.19399026
4,02-08 11:00,공주,0.18143038
4,02-08 12:00,공주,0.1665752
4,02-08 13:00,공주,0.15670922
4,02-08 14:00,공주,0.14666398
4,02-08 15:00,공주,0.13528363
4,02-08 16:00,공주,0.13613665
4,02-08 17:00,공주,0.14297558
4,02-08 18:00,공주,0.15106297
4,02-08 19:00,공주,0.15429205
4,02-08 20:00,공주,0.15376197
4,02-08 21:00,공주,0.1484389
4,02-08 22:00,공주,0.15156132
4,02-08 23:00,공주,0.14415535
4,02-09 00:00,공주,0.16147782
4,02-09 01:00,공주,0.16066158
4,02-09 02:00,공주,0.16311711
4,02-09 03:00,공주,0.1773272
4,02-09 04:00,공주,0.17942075
4,02-09 05:00,공주,0.18708959
4,02-09 06:00,공주,0.17890999
4,02-09 07:00,공주,0.18295115
4,02-09 08:00,공주,0.18319833
4,02-09 09:00,공주,0.17549095
4,02-09 10:00,공주,0.16643423
4,02-09 11:00,공주,0.1565304
4,02-09 12:00,공주,0.14566386
4,02-09 13:00,공주,0.1477468
4,02-09 14:00,공주,0.14106897
4,02-09 15:00,공주,0.13827054
4,02-09 16:00,공주,0.14441167
4,02-09 17:00,공주,0.13740858
4,02-09 18:00,공주,0.13644935
4,02-09 19:00,공주,0.13709499
4,02-09 20:00,공주,0.13803834
4,02-09 21:00,공주,0.14020059
4,02-09 22:00,공주,0.13318542
4,02-09 23:00,공주,0.13514827
4,02-12 00:00,공주,0.08678429
4,02-12 01:00,공주,0.092352666
4,02-12 02:00,공주,0.09466465
4,02-12 03:00,공주,0.09164434
4,02-12 04:00,공주,0.093276404
4,02-12 05:00,공주,0.107125
4,02-12 06:00,공주,0.10782672
4,02-12 07:00,공주,0.105384484
4,02-12 08:00,공주,0.10610345
4,02-12 09:00,공주,0.09941237
4,02-12 10:00,공주,0.09634416
4,02-12 11:00,공주,0.09480596
4,02-12 12:00,공주,0.098829485
4,02-12 13:00,공주,0.100230664
4,02-12 14:00,공주,0.101431824
4,02-12 15:00,공주,0.114892624
4,02-12 16:00,공주,0.117344394
4,02-12 17:00,공주,0.122122064
4,02-12 18:00,공주,0.12657925
4,02-12 19:00,공주,0.13192306
4,02-12 20:00,공주,0.14098829
4,02-12 21:00,공주,0.13864711
4,02-12 22:00,공주,0.14569443
4,02-12 23:00,공주,0.14078309
4,02-13 00:00,공주,0.14837353
4,02-13 01:00,공주,0.14123681
4,02-13 02:00,공주,0.13810809
4,02-13 03:00,공주,0.13679239
4,02-13 04:00,공주,0.15018426
4,02-13 05:00,공주,0.15141936
4,02-13 06:00,공주,0.15024304
4,02-13 07:00,공주,0.14271046
4,02-13 08:00,공주,0.14743039
4,02-13 09:00,공주,0.14471622
4,02-13 10:00,공주,0.14093888
4,02-13 11:00,공주,0.12621474
4,02-13 12:00,공주,0.12904736
4,02-13 13:00,공주,0.12552646
4,02-13 14:00,공주,0.12969768
4,02-13 15:00,공주,0.12642118
4,02-13 16:00,공주,0.14398515
4,02-13 17:00,공주,0.14627716
4,02-13 18:00,공주,0.15112886
4,02-13 19:00,공주,0.14858752
4,02-13 20:00,공주,0.1610251
4,02-13 21:00,공주,0.16481665
4,02-13 22:00,공주,0.16400592
4,02-13 23:00,공주,0.16044328
4,02-14 00:00,공주,0.1602793
4,02-14 01:00,공주,0.16983034
4,02-14 02:00,공주,0.16697383
4,02-14 03:00,공주,0.17236754
4,02-14 04:00,공주,0.17851457
4,02-14 05:00,공주,0.17657268
4,02-14 06:00,공주,0.17817086
4,02-14 07:00,공주,0.18829063
4,02-14 08:00,공주,0.18030229
4,02-14 09:00,공주,0.16723569
4,02-14 10:00,공주,0.1628983
4,02-14 11:00,공주,0.15938772
4,02-14 12:00,공주,0.14553581
4,02-14 13:00,공주,0.1494002
4,02-14 14:00,공주,0.14941579
4,02-14 15:00,공주,0.14609057
4,02-14 16:00,공주,0.15218754
4,02-14 17:00,공주,0.15391049
4,02-14 18:00,공주,0.16603549
4,02-14 19:00,공주,0.17766953
4,02-14 20:00,공주,0.17764062
4,02-14 21:00,공주,0.18788703
4,02-14 22:00,공주,0.18193044
4,02-14 23:00,공주,0.18976884
4,02-17 00:00,공주,0.15630458
4,02-17 01:00,공주,0.13602425
4,02-17 02:00,공주,0.14373064
4,02-17 03:00,공주,0.15354379
4,02-17 04:00,공주,0.15044059
4,02-17 05:00,공주,0.14375193
4,02-17 06:00,공주,0.1365587
4,02-17 07:00,공주,0.14352117
4,02-17 08:00,공주,0.14374202
4,02-17 09:00,공주,0.14955328
4,02-17 10:00,공주,0.15512885
4,02-17 11:00,공주,0.15027754
4,02-17 12:00,공주,0.14722973
4,02-17 13:00,공주,0.12819771
4,02-17 14:00,공주,0.161389
4,02-17 15:00,공주,0.14081067
4,02-17 16:00,공주,0.17043126
4,02-17 17:00,공주,0.19637455
4,02-17 18:00,공주,0.21358374
4,02-17 19:00,공주,0.25138408
4,02-17 20:00,공주,0.25681093
4,02-17 21:00,공주,0.27494302
4,02-17 22:00,공주,0.26572827
4,02-17 23:00,공주,0.2761919
4,02-18 00:00,공주,0.2783189
4,02-18 01:00,공주,0.29304653
4,02-18 02:00,공주,0.29201013
4,02-18 03:00,공주,0.27981967
4,02-18 04:00,공주,0.27127013
4,02-18 05:00,공주,0.29342496
4,02-18 06:00,공주,0.28248578
4,02-18 07:00,공주,0.27816945
4,02-18 08:00,공주,0.26559103
4,02-18 09:00,공주,0.26689562
4,02-18 10:00,공주,0.25525755
4,02-18 11:00,공주,0.24389026
4,02-18 12:00,공주,0.23921692
4,02-18 13:00,공주,0.23524567
4,02-18 14:00,공주,0.23817515
4,02-18 15:00,공주,0.23787609
4,02-18 16:00,공주,0.25559193
4,02-18 17:00,공주,0.27105945
4,02-18 18:00,공주,0.2610913
4,02-18 19:00,공주,0.2900328
4,02-18 20:00,공주,0.31806988
4,02-18 21:00,공주,0.32094193
4,02-18 22:00,공주,0.32542694
4,02-18 23:00,공주,0.32668442
4,02-19 00:00,공주,0.34626967
4,02-19 01:00,공주,0.32312644
4,02-19 02:00,공주,0.31714842
4,02-19 03:00,공주,0.33273205
4,02-19 04:00,공주,0.3104949
4,02-19 05:00,공주,0.32994542
4,02-19 06:00,공주,0.35549557
4,02-19 07:00,공주,0.33904856
4,02-19 08:00,공주,0.33040017
4,02-19 09:00,공주,0.35633498
4,02-19 10:00,공주,0.32431197
4,02-19 11:00,공주,0.30907166
4,02-19 12:00,공주,0.2917039
4,02-19 13:00,공주,0.26327562
4,02-19 14:00,공주,0.26138783
4,02-19 15:00,공주,0.2725889
4,02-19 16:00,공주,0.2773937
4,02-19 17:00,공주,0.30364847
4,02-19 18:00,공주,0.31050456
4,02-19 19:00,공주,0.34323514
4,02-19 20:00,공주,0.34461385
4,02-19 21:00,공주,0.33925858
4,02-19 22:00,공주,0.36313748
4,02-19 23:00,공주,0.36067823
4,02-22 00:00,공주,0.40291053
4,02-22 01:00,공주,0.39267758
4,02-22 02:00,공주,0.40016842
4,02-22 03:00,공주,0.3948021
4,02-22 04:00,공주,0.40110686
4,02-22 05:00,공주,0.3917332
4,02-22 06:00,공주,0.40181923
4,02-22 07:00,공주,0.41786602
4,02-22 08:00,공주,0.41665593
4,02-22 09:00,공주,0.41935304
4,02-22 10:00,공주,0.41310215
4,02-22 11:00,공주,0.3879959
4,02-22 12:00,공주,0.35706866
4,02-22 13:00,공주,0.3375464
4,02-22 14:00,공주,0.33015835
4,02-22 15:00,공주,0.31313854
