연도,일시,측정소,PM2.5
4,01-08 05:00,공주,0.22072269
4,01-08 06:00,공주,0.22073391
4,01-08 07:00,공주,0.2274966
4,01-08 08:00,공주,0.22374265
4,01-08 09:00,공주,0.22124103
4,01-08 10:00,공주,0.21659492
4,01-08 11:00,공주,0.20151219
4,01-08 12:00,공주,0.20573892
4,01-08 13:00,공주,0.19160363
4,01-08 14:00,공주,0.1843735
4,01-08 15:00,공주,0.17453283
4,01-08 16:00,공주,0.16541106
4,01-08 17:00,공주,0.1638099
4,01-08 18:00,공주,0.15519215
4,01-08 19:00,공주,0.16227883
4,01-08 20:00,공주,0.16519292
4,01-08 21:00,공주,0.17437622
4,01-08 22:00,공주,0.17576468
4,01-08 23:00,공주,0.1734123
4,01-09 00:00,공주,0.1832411
4,01-09 01:00,공주,0.18356407
4,01-09 02:00,공주,0.19243538
4,01-09 03:00,공주,0.19065022
4,01-09 04:00,공주,0.19255978
4,01-09 05:00,공주,0.2002159
4,01-09 06:00,공주,0.19212715
4,01-09 07:00,공주,0.19154078
4,01-09 08:00,공주,0.19290964
4,01-09 09:00,공주,0.19598168
4,01-09 10:00,공주,0.18691728
4,01-09 11:00,공주,0.17723456
4,01-09 12:00,공주,0.17075403
4,01-09 13:00,공주,0.16365235
4,01-09 14:00,공주,0.16153254
4,01-09 15:00,공주,0.14826363
4,01-09 16:00,공주,0.14610201
4,01-09 17:00,공주,0.13343659
4,01-09 18:00,공주,0.14406742
4,01-09 19:00,공주,0.13925152
4,01-09 20:00,공주,0.14525148
4,01-09 21:00,공주,0.14867088
4,01-09 22:00,공주,0.1532799
4,01-09 23:00,공주,0.15037827
4,01-10 00:00,공주,0.1592924
4,01-10 01:00,공주,0.15758991
4,01-10 02:00,공주,0.16626121
4,01-10 03:00,공주,0.16210586
4,01-10 04:00,공주,0.1676104
4,01-10 05:00,공주,0.17225829
4,01-10 06:00,공주,0.18314263
4,01-10 07:00,공주,0.17687567
4,01-10 08:00,공주,0.17107552
4,01-10 09:00,공주,0.16882014
4,01-10 10:00,공주,0.1638711
4,01-10 11:00,공주,0.15889576
4,01-10 12:00,공주,0.16159904
4,01-10 13:00,공주,0.15179494
4,01-10 14:00,공주,0.15020192
4,01-10 15:00,공주,0.13641547
4,01-10 16:00,공주,0.14073834
4,01-10 17:00,공주,0.13819024
4,01-10 18:00,공주,0.13417338
4,01-10 19:00,공주,0.14451092
4,01-10 20:00,공주,0.14273071
4,01-10 21:00,공주,0.1444639
4,01-10 22:00,공주,0.15262161
4,01-10 23:00,공주,0.15286185
4,01-13 00:00,공주,0.5529228
4,01-13 01:00,공주,0.53339595
4,01-13 02:00,공주,0.53826374
4,01-13 03:00,공주,0.5212924
4,01-13 04:00,공주,0.5209849
4,01-13 05:00,공주,0.51157737
4,01-13 06:00,공주,0.5081152
4,01-13 07:00,공주,0.48874208
4,01-13 08:00,공주,0.48032078
4,01-13 09:00,공주,0.48235506
4,01-13 10:00,공주,0.46418226
4,01-13 11:00,공주,0.43694675
4,01-13 12:00,공주,0.41739357
4,01-13 13:00,공주,0.3818543
4,01-13 14:00,공주,0.35600227
4,01-13 15:00,공주,0.33611622
4,01-13 16:00,공주,0.29883054
4,01-13 17:00,공주,0.29417104
4,01-13 18:00,공주,0.27730075
4,01-13 19:00,공주,0.30194095
4,01-13 20:00,공주,0.3036622
4,01-13 21:00,공주,0.3226001
4,01-13 22:00,공주,0.34853852
4,01-13 23:00,공주,0.35900614
4,01-14 00:00,공주,0.3522854
4,01-14 01:00,공주,0.34095335
4,01-14 02:00,공주,0.35359573
4,01-14 03:00,공주,0.35214233
4,01-14 04:00,공주,0.32939795
4,01-14 05:00,공주,0.33847347
4,01-14 06:00,공주,0.31858867
4,01-14 07:00,공주,0.3236359
4,01-14 08:00,공주,0.30090097
4,01-14 09:00,공주,0.32189268
4,01-14 10:00,공주,0.2942121
4,01-14 11:00,공주,0.27786353
4,01-14 12:00,공주,0.26530555
4,01-14 13:00,공주,0.254841
4,01-14 14:00,공주,0.23917209
4,01-14 15:00,공주,0.20592566
4,01-14 16:00,공주,0.19477022
4,01-14 17:00,공주,0.19098291
4,01-14 18:00,공주,0.17864718
4,01-14 19:00,공주,0.2004932
4,01-14 20:00,공주,0.22899133
4,01-14 21:00,공주,0.22592843
4,01-14 22:00,공주,0.23852614
4,01-14 23:00,공주,0.23652373
4,01-15 00:00,공주,0.23891746
4,01-15 01:00,공주,0.24927759
4,01-15 02:00,공주,0.23509729
4,01-15 03:00,공주,0.24674211
4,01-15 04:00,공주,0.2394413
4,01-15 05:00,공주,0.25649315
4,01-15 06:00,공주,0.25822866
4,01-15 07:00,공주,0.25546807
4,01-15 08:00,공주,0.2532479
4,01-15 09:00,공주,0.23959458
4,01-15 10:00,공주,0.22050047
4,01-15 11:00,공주,0.22561224
4,01-15 12:00,공주,0.21547498
4,01-15 13:00,공주,0.20688434
4,01-15 14:00,공주,0.1843633
4,01-15 15:00,공주,0.16328546
4,01-15 16:00,공주,0.1559284
4,01-15 17:00,공주,0.16775316
4,01-15 18:00,공주,0.15756479
4,01-15 19:00,공주,0.17765692
4,01-15 20:00,공주,0.19726683
4,01-15 21:00,공주,0.20166665
4,01-15 22:00,공주,0.21881743
4,01-15 23:00,공주,0.22806795
4,01-18 00:00,공주,0.18382996
4,01-18 01:00,공주,0.19161978
4,01-18 02:00,공주,0.1947054
4,01-18 03:00,공주,0.19574678
4,01-18 04:00,공주,0.20891356
4,01-18 05:00,공주,0.217796
4,01-18 06:00,공주,0.22225842
4,01-18 07:00,공주,0.21595404
4,01-18 08:00,공주,0.20781723
4,01-18 09:00,공주,0.2023358
4,01-18 10:00,공주,0.19740772
4,01-18 11:00,공주,0.18933237
4,01-18 12:00,공주,0.1802352
4,01-18 13:00,공주,0.17196544
4,01-18 14:00,공주,0.16604227
4,01-18 15:00,공주,0.15519652
4,01-18 16:00,공주,0.1541428
4,01-18 17:00,공주,0.15670088
4,01-18 18:00,공주,0.15732189
4,01-18 19:00,공주,0.17252183
4,01-18 20:00,공주,0.17471534
4,01-18 21:00,공주,0.18617544
4,01-18 22:00,공주,0.18590364
4,01-18 23:00,공주,0.18681794
4,01-19 00:00,공주,0.19840132
4,01-19 01:00,공주,0.1892344
4,01-19 02:00,공주,0.196691
4,01-19 03:00,공주,0.20035894
4,01-19 04:00,공주,0.20030142
4,01-19 05:00,공주,0.19440039
4,01-19 06:00,공주,0.19473454
4,01-19 07:00,공주,0.19142297
4,01-19 08:00,공주,0.20238882
4,01-19 09:00,공주,0.20118405
4,01-19 10:00,공주,0.19713579
4,01-19 11:00,공주,0.18070519
4,01-19 12:00,공주,0.1706945
4,01-19 13:00,공주,0.16264622
4,01-19 14:00,공주,0.1685102
4,01-19 15:00,공주,0.15477572
4,01-19 16:00,공주,0.16134101
4,01-19 17:00,공주,0.15598449
4,01-19 18:00,공주,0.17068133
4,01-19 19:00,공주,0.17301263
4,01-19 20:00,공주,0.18063962
4,01-19 21:00,공주,0.18013994
4,01-19 22:00,공주,0.18410641
4,01-19 23:00,공주,0.18017724
4,01-20 00:00,공주,0.1887596
4,01-20 01:00,공주,0.1851982
4,01-20 02:00,공주,0.18915857
4,01-20 03:00,공주,0.18966617
4,01-20 04:00,공주,0.18757007
4,01-20 05:00,공주,0.19296162
4,01-20 06:00,공주,0.19555809
4,01-20 07:00,공주,0.19026907
4,01-20 08:00,공주,0.18840852
4,01-20 09:00,공주,0.19497277
4,01-20 10:00,공주,0.17791791
4,01-20 11:00,공주,0.16997075
4,01-20 12:00,공주,0.16802788
4,01-20 13:00,공주,0.15764286
4,01-20 14:00,공주,0.15029506
4,01-20 15:00,공주,0.1449197
4,01-20 16:00,공주,0.15244281
4,01-20 17:00,공주,0.15933236
4,01-20 18:00,공주,0.15137929
4,01-20 19:00,공주,0.16539672
4,01-20 20:00,공주,0.16868882
4,01-20 21:00,공주,0.16586447
4,01-20 22:00,공주,0.17268892
4,01-20 23:00,공주,0.17075679
4,01-23 00:00,공주,0.1300013
4,01-23 01:00,공주,0.14176707
4,01-23 02:00,공주,0.14705695
4,01-23 03:00,공주,0.1480709
4,01-23 04:00,공주,0.15642653
4,01-23 05:00,공주,0.13785636
4,01-23 06:00,공주,0.14155133
4,01-23 07:00,공주,0.13361348
4,01-23 08:00,공주,0.124416634
4,01-23 09:00,공주,0.1292961
4,01-23 10:00,공주,0.1404491
4,01-23 11:00,공주,0.14291129
4,01-23 12:00,공주,0.14695546
4,01-23 13:00,공주,0.14910167
4,01-23 14:00,공주,0.1502727
4,01-23 15:00,공주,0.15204103
4,01-23 16:00,공주,0.15077157
4,01-23 17:00,공주,0.14938264
4,01-23 18:00,공주,0.14692873
4,01-23 19:00,공주,0.15610638
4,01-23 20:00,공주,0.14737293
4,01-23 21:00,공주,0.1691379
4,01-23 22:00,공주,0.17434669
4,01-23 23:00,공주,0.17318231
4,01-24 00:00,공주,0.1815866
4,01-24 01:00,공주,0.18406546
4,01-24 02:00,공주,0.18133298
4,01-24 03:00,공주,0.17785375
4,01-24 04:00,공주,0.16880506
4,01-24 05:00,공주,0.15530057
4,01-24 06:00,공주,0.14681917
4,01-24 07:00,공주,0.15175003
4,01-24 08:00,공주,0.15178828
4,01-24 09:00,공주,0.15518354
4,01-24 10:00,공주,0.15786941
4,01-24 11:00,공주,0.14957255
4,01-24 12:00,공주,0.15560347
4,01-24 13:00,공주,0.16686325
4,01-24 14:00,공주,0.1752019
4,01-24 15:00,공주,0.15737388
4,01-24 16:00,공주,0.17028795
4,01-24 17:00,공주,0.15932146
4,01-24 18:00,공주,0.16509485
4,01-24 19:00,공주,0.16918613
4,01-24 20:00,공주,0.17817172
4,01-24 21:00,공주,0.17764251
4,01-24 22:00,공주,0.18947415
4,01-24 23:00,공주,0.17939447
4,01-25 00:00,공주,0.1947965
4,01-25 01:00,공주,0.18933097
4,01-25 02:00,공주,0.18246758
4,01-25 03:00,공주,0.17895165
4,01-25 04:00,공주,0.17643915
4,01-25 05:00,공주,0.16712438
4,01-25 06:00,공주,0.16201189
4,01-25 07:00,공주,0.15409243
4,01-25 08:00,공주,0.15582414
4,01-25 09:00,공주,0.15913656
4,01-25 10:00,공주,0.15168005
4,01-25 11:00,공주,0.15044218
4,01-25 12:00,공주,0.1587843
4,01-25 13:00,공주,0.15487956
4,01-25 14:00,공주,0.15697925
4,01-25 15:00,공주,0.15302497
4,01-25 16:00,공주,0.1579799
4,01-25 17:00,공주,0.15764755
4,01-25 18:00,공주,0.1558255
4,01-25 19:00,공주,0.16677137
4,01-25 20:00,공주,0.16851774
4,01-25 21:00,공주,0.15862095
4,01-25 22:00,공주,0.18028945
4,01-25 23:00,공주,0.18242425
4,01-28 00:00,공주,0.13741043
4,01-28 01:00,공주,0.14399442
4,01-28 02:00,공주,0.152485
4,01-28 03:00,공주,0.161758
4,01-28 04:00,공주,0.18307495
4,01-28 05:00,공주,0.18631156
4,01-28 06:00,공주,0.19413579
4,01-28 07:00,공주,0.2018135
4,01-28 08:00,공주,0.19462354
4,01-28 09:00,공주,0.19444147
4,01-28 10:00,공주,0.18704352
4,01-28 11:00,공주,0.17214656
4,01-28 12:00,공주,0.17007282
4,01-28 13:00,공주,0.15151885
4,01-28 14:00,공주,0.15118328
4,01-28 15:00,공주,0.14667025
4,01-28 16:00,공주,0.14348973
4,01-28 17:00,공주,0.14734541
4,01-28 18:00,공주,0.14674728
4,01-28 19:00,공주,0.15216751
4,01-28 20:00,공주,0.15159681
4,01-28 21:00,공주,0.16572416
4,01-28 22:00,공주,0.15579422
4,01-28 23:00,공주,0.15052041
4,01-29 00:00,공주,0.16044623
4,01-29 01:00,공주,0.1646537
4,01-29 02:00,공주,0.16499437
4,01-29 03:00,공주,0.17161433
4,01-29 04:00,공주,0.17769966
4,01-29 05:00,공주,0.18779297
4,01-29 06:00,공주,0.17874223
4,01-29 07:00,공주,0.18365598
4,01-29 08:00,공주,0.18539414
4,01-29 09:00,공주,0.17704323
4,01-29 10:00,공주,0.16752215
4,01-29 11:00,공주,0.14987624
4,01-29 12:00,공주,0.1478144
4,01-29 13:00,공주,0.14215207
4,01-29 14:00,공주,0.14192444
4,01-29 15:00,공주,0.13069996
4,01-29 16:00,공주,0.13735105
4,01-29 17:00,공주,0.12564269
4,01-29 18:00,공주,0.14200911
4,01-29 19:00,공주,0.13745844
4,01-29 20:00,공주,0.14340457
4,01-29 21:00,공주,0.14637122
4,01-29 22:00,공주,0.14521378
4,01-29 23:00,공주,0.14389026
4,01-30 00:00,공주,0.1492615
4,01-30 01:00,공주,0.14176443
4,01-30 02:00,공주,0.15659095
4,01-30 03:00,공주,0.15058775
4,01-30 04:00,공주,0.15925686
4,01-30 05:00,공주,0.16105041
4,01-30 06:00,공주,0.17324102
4,01-30 07:00,공주,0.17124966
4,01-30 08:00,공주,0.1668852
4,01-30 09:00,공주,0.16317809
4,01-30 10:00,공주,0.15380402
4,01-30 11:00,공주,0.14559585
4,01-30 12:00,공주,0.1429407
4,01-30 13:00,공주,0.13836122
4,01-30 14:00,공주,0.13330722
4,01-30 15:00,공주,0.12649514
4,01-30 16:00,공주,0.13440344
4,01-30 17:00,공주,0.1377447
4,01-30 18:00,공주,0.1377473
4,01-30 19:00,공주,0.14378557
4,01-30 20:00,공주,0.14758918
4,01-30 21:00,공주,0.14493823
4,01-30 22:00,공주,0.14519957
4,01-30 23:00,공주,0.14831032
4,02-02 00:00,공주,0.76371396
4,02-02 01:00,공주,0.7460601
4,02-02 02:00,공주,0.73938465
4,02-02 03:00,공주,0.7278755
4,02-02 04:00,공주,0.7315797
4,02-02 05:00,공주,0.7410834
4,02-02 06:00,공주,0.74947965
4,02-02 07:00,공주,0.72395
4,02-02 08:00,공주,0.70064074
4,02-02 09:00,공주,0.7038801
4,02-02 10:00,공주,0.6543529
4,02-02 11:00,공주,0.61253583
4,02-02 12:00,공주,0.56429935
4,02-02 13:00,공주,0.51134264
4,02-02 14:00,공주,0.46541646
4,02-02 15:00,공주,0.4500394
4,02-02 16:00,공주,0.39832273
4,02-02 17:00,공주,0.41695872
4,02-02 18:00,공주,0.40886605
4,02-02 19:00,공주,0.4237447
4,02-02 20:00,공주,0.43553323
4,02-02 21:00,공주,0.46590686
4,02-02 22:00,공주,0.48046228
4,02-02 23:00,공주,0.4806359
4,02-03 00:00,공주,0.48398745
4,02-03 01:00,공주,0.4441575
4,02-03 02:00,공주,0.47738478
4,02-03 03:00,공주,0.4656207
4,02-03 04:00,공주,0.4575401
4,02-03 05:00,공주,0.45458287
4,02-03 06:00,공주,0.44153664
4,02-03 07:00,공주,0.45775774
4,02-03 08:00,공주,0.43289983
4,02-03 09:00,공주,0.47005513
4,02-03 10:00,공주,0.41881546
4,02-03 11:00,공주,0.37628824
4,02-03 12:00,공주,0.34965223
4,02-03 13:00,공주,0.3227065
4,02-03 14:00,공주,0.31599045
4,02-03 15:00,공주,0.25302878
4,02-03 16:00,공주,0.2527772
4,02-03 17:00,공주,0.24856842
4,02-03 18:00,공주,0.263065
4,02-03 19:00,공주,0.29559597
4,02-03 20:00,공주,0.3143521
4,02-03 21:00,공주,0.30170718
4,02-03 22:00,공주,0.32037196
4,02-03 23:00,공주,0.31559193
4,02-04 00:00,공주,0.29818082
4,02-04 01:00,공주,0.3218679
4,02-04 02:00,공주,0.2999626
4,02-04 03:00,공주,0.33050513
4,02-04 04:00,공주,0.3089271
4,02-04 05:00,공주,0.33182222
4,02-04 06:00,공주,0.3528761
4,02-04 07:00,공주,0.3514368
4,02-04 08:00,공주,0.35612425
4,02-04 09:00,공주,0.3352282
4,02-04 10:00,공주,0.29758516
4,02-04 11:00,공주,0.2857957
4,02-04 12:00,공주,0.26747143
4,02-04 13:00,공주,0.24760036
4,02-04 14:00,공주,0.21849892
4,02-04 15:00,공주,0.19910273
4,02-04 16:00,공주,0.20259425
4,02-04 17:00,공주,0.21913165
4,02-04 18:00,공주,0.206373
4,02-04 19:00,공주,0.23746741
4,02-04 20:00,공주,0.26774594
4,02-04 21:00,공주,0.2691958
4,02-04 22:00,공주,0.28156325
4,02-04 23:00,공주,0.2867455
4,02-07 00:00,공주,0.27826348
4,02-07 01:00,공주,0.2728077
4,02-07 02:00,공주,0.28344014
4,02-07 03:00,공주,0.28868914
4,02-07 04:00,공주,0.30192396
4,02-07 05:00,공주,0.29280564
4,02-07 06:00,공주,0.29838055
4,02-07 07:00,공주,0.29562142
4,02-07 08:00,공주,0.2750585
4,02-07 09:00,공주,0.2757397
4,02-07 10:00,공주,0.26449916
4,02-07 11:00,공주,0.24586192
4,02-07 12:00,공주,0.24474013
4,02-07 13:00,공주,0.22781643
4,02-07 14:00,공주,0.21965086
4,02-07 15:00,공주,0.2162768
4,02-07 16:00,공주,0.19575019
4,02-07 17:00,공주,0.20989679
4,02-07 18:00,공주,0.20113558
4,02-07 19:00,공주,0.19864076
4,02-07 20:00,공주,0.20190594
4,02-07 21:00,공주,0.22043511
4,02-07 22:00,공주,0.21795683
4,02-07 23:00,공주,0.2234401
4,02-08 00:00,공주,0.22679965
4,02-08 01:00,공주,0.22258684
4,02-08 02:00,공주,0.23178202
4,02-08 03:00,공주,0.22769837
4,02-08 04:00,공주,0.2377502
4,02-08 05:00,공주,0.23879889
4,02-08 06:00,공주,0.23188022
4,02-08 07:00,공주,0.22911906
4,02-08 08:00,공주,0.21734236
4,02-08 09:00,공주,0.2177615
4,02-08 10:00,공주,0.20415692
4,02-08 11:00,공주,0.18967107
4,02-08 12:00,공주,0.18711022
4,02-08 13:00,공주,0.18411595
4,02-08 14:00,공주,0.18661244
4,02-08 15:00,공주,0.16889545
4,02-08 16:00,공주,0.16728383
4,02-08 17:00,공주,0.16472942
4,02-08 18:00,공주,0.16561943
4,02-08 19:00,공주,0.16608097
4,02-08 20:00,공주,0.1714777
4,02-08 21:00,공주,0.17493993
4,02-08 22:00,공주,0.18520159
4,02-08 23:00,공주,0.17445137
4,02-09 00:00,공주,0.18177745
4,02-09 01:00,공주,0.18565553
4,02-09 02:00,공주,0.1926333
4,02-09 03:00,공주,0.19954427
4,02-09 04:00,공주,0.19369861
4,02-09 05:00,공주,0.19983074
4,02-09 06:00,공주,0.21038434
4,02-09 07:00,공주,0.20210671
4,02-09 08:00,공주,0.19324043
4,02-09 09:00,공주,0.18403603
4,02-09 10:00,공주,0.17729685
4,02-09 11:00,공주,0.16534632
4,02-09 12:00,공주,0.1692146
4,02-09 13:00,공주,0.17031991
4,02-09 14:00,공주,0.1659736
4,02-09 15:00,공주,0.15480223
4,02-09 16:00,공주,0.15824579
4,02-09 17:00,공주,0.16128221
4,02-09 18:00,공주,0.15550815
4,02-09 19:00,공주,0.1628713
4,02-09 20:00,공주,0.17507073
4,02-09 21:00,공주,0.16896522
4,02-09 22:00,공주,0.18074483
4,02-09 23:00,공주,0.18210243
4,02-12 00:00,공주,0.08360732
4,02-12 01:00,공주,0.08840448
4,02-12 02:00,공주,0.1024348
4,02-12 03:00,공주,0.10892428
4,02-12 04:00,공주,0.12270879
4,02-12 05:00,공주,0.12769663
4,02-12 06:00,공주,0.13131952
4,02-12 07:00,공주,0.13517676
4,02-12 08:00,공주,0.119071245
4,02-12 09:00,공주,0.12112447
4,02-12 10:00,공주,0.111309804
4,02-12 11:00,공주,0.10715151
4,02-12 12:00,공주,0.10813026
4,02-12 13:00,공주,0.1031491
4,02-12 14:00,공주,0.10953719
4,02-12 15:00,공주,0.10748471
4,02-12 16:00,공주,0.10109003
4,02-12 17:00,공주,0.11170751
4,02-12 18:00,공주,0.11097278
4,02-12 19:00,공주,0.11051011
4,02-12 20:00,공주,0.11434135
4,02-12 21:00,공주,0.1228445
4,02-12 22:00,공주,0.114491545
4,02-12 23:00,공주,0.12179372
4,02-13 00:00,공주,0.12273406
4,02-13 01:00,공주,0.12290723
4,02-13 02:00,공주,0.12944484
4,02-13 03:00,공주,0.12853488
4,02-13 04:00,공주,0.13830659
4,02-13 05:00,공주,0.14484848
4,02-13 06:00,공주,0.14603183
4,02-13 07:00,공주,0.1345031
4,02-13 08:00,공주,0.1344616
4,02-13 09:00,공주,0.13384824
4,02-13 10:00,공주,0.12262488
4,02-13 11:00,공주,0.12073259
4,02-13 12:00,공주,0.11545096
4,02-13 13:00,공주,0.11852032
4,02-13 14:00,공주,0.120918736
4,02-13 15:00,공주,0.11356203
4,02-13 16:00,공주,0.12062293
4,02-13 17:00,공주,0.11967746
4,02-13 18:00,공주,0.12551907
4,02-13 19:00,공주,0.1253594
4,02-13 20:00,공주,0.123077154
4,02-13 21:00,공주,0.1264879
4,02-13 22:00,공주,0.12680468
4,02-13 23:00,공주,0.12363725
4,02-14 00:00,공주,0.12690581
4,02-14 01:00,공주,0.1336185
4,02-14 02:00,공주,0.13844453
4,02-14 03:00,공주,0.14749518
4,02-14 04:00,공주,0.15005922
4,02-14 05:00,공주,0.14549293
4,02-14 06:00,공주,0.1533379
4,02-14 07:00,공주,0.1464678
4,02-14 08:00,공주,0.14771295
4,02-14 09:00,공주,0.1380912
4,02-14 10:00,공주,0.13505448
4,02-14 11:00,공주,0.122908115
4,02-14 12:00,공주,0.12616026
4,02-14 13:00,공주,0.12934867
4,02-14 14:00,공주,0.12689327
4,02-14 15:00,공주,0.1226673
4,02-14 16:00,공주,0.13317995
4,02-14 17:00,공주,0.12940581
4,02-14 18:00,공주,0.12835263
4,02-14 19:00,공주,0.13245532
4,02-14 20:00,공주,0.13633564
4,02-14 21:00,공주,0.12916707
4,02-14 22:00,공주,0.13502541
4,02-14 23:00,공주,0.13729241
4,02-17 00:00,공주,0.092153944
4,02-17 01:00,공주,0.09240176
4,02-17 02:00,공주,0.09335846
4,02-17 03:00,공주,0.09888321
4,02-17 04:00,공주,0.12262733
4,02-17 05:00,공주,0.12547995
4,02-17 06:00,공주,0.14128159
4,02-17 07:00,공주,0.1427252
4,02-17 08:00,공주,0.14148968
4,02-17 09:00,공주,0.14590183
4,02-17 10:00,공주,0.14538763
4,02-17 11:00,공주,0.12640889
4,02-17 12:00,공주,0.11106603
4,02-17 13:00,공주,0.09366985
4,02-17 14:00,공주,0.10010268
4,02-17 15:00,공주,0.09775534
4,02-17 16:00,공주,0.108617485
4,02-17 17:00,공주,0.11146693
4,02-17 18:00,공주,0.11992733
4,02-17 19:00,공주,0.14798972
4,02-17 20:00,공주,0.14952092
4,02-17 21:00,공주,0.16009194
4,02-17 22:00,공주,0.16450846
4,02-17 23:00,공주,0.15678394
4,02-18 00:00,공주,0.16093294
4,02-18 01:00,공주,0.16469178
4,02-18 02:00,공주,0.14920636
4,02-18 03:00,공주,0.16674224
4,02-18 04:00,공주,0.1583149
4,02-18 05:00,공주,0.18571736
4,02-18 06:00,공주,0.17628041
4,02-18 07:00,공주,0.18830317
4,02-18 08:00,공주,0.20116147
4,02-18 09:00,공주,0.17453355
4,02-18 10:00,공주,0.17296013
4,02-18 11:00,공주,0.15327147
4,02-18 12:00,공주,0.14683282
4,02-18 13:00,공주,0.12991475
4,02-18 14:00,공주,0.1433278
4,02-18 15:00,공주,0.13461134
4,02-18 16:00,공주,0.14231195
4,02-18 17:00,공주,0.14357239
4,02-18 18:00,공주,0.1656703
4,02-18 19:00,공주,0.15965018
4,02-18 20:00,공주,0.18900517
4,02-18 21:00,공주,0.19006404
4,02-18 22:00,공주,0.19642621
4,02-18 23:00,공주,0.18246402
4,02-19 00:00,공주,0.19122878
4,02-19 01:00,공주,0.17354187
4,02-19 02:00,공주,0.19197091
4,02-19 03:00,공주,0.18248317
4,02-19 04:00,공주,0.18302363
4,02-19 05:00,공주,0.18931122
4,02-19 06:00,공주,0.19581228
4,02-19 07:00,공주,0.20226331
4,02-19 08:00,공주,0.19737877
4,02-19 09:00,공주,0.19550757
4,02-19 10:00,공주,0.17560098
4,02-19 11:00,공주,0.16666454
4,02-19 12:00,공주,0.16191095
4,02-19 13:00,공주,0.1570949
4,02-19 14:00,공주,0.1335254
4,02-19 15:00,공주,0.13492224
4,02-19 16:00,공주,0.14036524
4,02-19 17:00,공주,0.15157832
4,02-19 18:00,공주,0.16352127
4,02-19 19:00,공주,0.17368314
4,02-19 20:00,공주,0.1853442
4,02-19 21:00,공주,0.18889263
4,02-19 22:00,공주,0.17477116
4,02-19 23:00,공주,0.17387012
4,02-22 00:00,공주,0.33415335
4,02-22 01:00,공주,0.31040847
4,02-22 02:00,공주,0.32477996
4,02-22 03:00,공주,0.30672818
4,02-22 04:00,공주,0.31141654
4,02-22 05:00,공주,0.28901306
4,02-22 06:00,공주,0.304858
4,02-22 07:00,공주,0.28649896
4,02-22 08:00,공주,0.27225325
4,02-22 09:00,공주,0.28418025
4,02-22 10:00,공주,0.26627398
4,02-22 11:00,공주,0.24376762
4,02-22 12:00,공주,0.23675868
4,02-22 13:00,공주,0.19911453
4,02-22 14:00,공주,0.19464338
