연도,일시,측정소,PM2.5
4,01-08 20:00,공주,0.17759997
4,01-08 21:00,공주,0.1752882
4,01-08 22:00,공주,0.17853941
4,01-08 23:00,공주,0.17454123
4,01-09 00:00,공주,0.17574301
4,01-09 01:00,공주,0.17398298
4,01-09 02:00,공주,0.18040381
4,01-09 03:00,공주,0.17844912
4,01-09 04:00,공주,0.18361849
4,01-09 05:00,공주,0.1885214
4,01-09 06:00,공주,0.19804135
4,01-09 07:00,공주,0.19464472
4,01-09 08:00,공주,0.19683778
4,01-09 09:00,공주,0.19841278
4,01-09 10:00,공주,0.1965216
4,01-09 11:00,공주,0.18297541
4,01-09 12:00,공주,0.18145627
4,01-09 13:00,공주,0.16656987
4,01-09 14:00,공주,0.16265744
4,01-09 15:00,공주,0.1568278
4,01-09 16:00,공주,0.14656395
4,01-09 17:00,공주,0.14324844
4,01-09 18:00,공주,0.14909363
4,01-09 19:00,공주,0.14452074
4,01-09 20:00,공주,0.15341572
4,01-09 21:00,공주,0.14858143
4,01-09 22:00,공주,0.14752059
4,01-09 23:00,공주,0.15457065
4,01-10 00:00,공주,0.15228751
4,01-10 01:00,공주,0.16564524
4,01-10 02:00,공주,0.15558971
4,01-10 03:00,공주,0.16362241
4,01-10 04:00,공주,0.16718656
4,01-10 05:00,공주,0.16712621
4,01-10 06:00,공주,0.17613623
4,01-10 07:00,공주,0.17719929
4,01-10 08:00,공주,0.17565115
4,01-10 09:00,공주,0.18076798
4,01-10 10:00,공주,0.17996264
4,01-10 11:00,공주,0.1677826
4,01-10 12:00,공주,0.16581857
4,01-10 13:00,공주,0.15797552
4,01-10 14:00,공주,0.14807636
4,01-10 15:00,공주,0.14610982
4,01-10 16:00,공주,0.14511624
4,01-10 17:00,공주,0.14307158
4,01-10 18:00,공주,0.1488092
4,01-10 19:00,공주,0.14735845
4,01-10 20:00,공주,0.14787024
4,01-10 21:00,공주,0.14774334
4,01-10 22:00,공주,0.14548722
4,01-10 23:00,공주,0.1448907
4,01-13 00:00,공주,0.56321186
4,01-13 01:00,공주,0.56138223
4,01-13 02:00,공주,0.56799984
4,01-13 03:00,공주,0.5762015
4,01-13 04:00,공주,0.5686688
4,01-13 05:00,공주,0.5635321
4,01-13 06:00,공주,0.53405637
4,01-13 07:00,공주,0.52712363
4,01-13 08:00,공주,0.5206515
4,01-13 09:00,공주,0.5022767
4,01-13 10:00,공주,0.4815368
4,01-13 11:00,공주,0.42921492
4,01-13 12:00,공주,0.39702114
4,01-13 13:00,공주,0.3730175
4,01-13 14:00,공주,0.30205065
4,01-13 15:00,공주,0.28886473
4,01-13 16:00,공주,0.26999432
4,01-13 17:00,공주,0.25707275
4,01-13 18:00,공주,0.27397603
4,01-13 19:00,공주,0.3126641
4,01-13 20:00,공주,0.333247
4,01-13 21:00,공주,0.34869483
4,01-13 22:00,공주,0.34254658
4,01-13 23:00,공주,0.35730433
4,01-14 00:00,공주,0.36020154
4,01-14 01:00,공주,0.33049703
4,01-14 02:00,공주,0.33395916
4,01-14 03:00,공주,0.29919982
4,01-14 04:00,공주,0.30325282
4,01-14 05:00,공주,0.28215963
4,01-14 06:00,공주,0.29733735
4,01-14 07:00,공주,0.27872333
4,01-14 08:00,공주,0.2830155
4,01-14 09:00,공주,0.28064206
4,01-14 10:00,공주,0.2702454
4,01-14 11:00,공주,0.2520664
4,01-14 12:00,공주,0.2292601
4,01-14 13:00,공주,0.1979343
4,01-14 14:00,공주,0.18618336
4,01-14 15:00,공주,0.15928356
4,01-14 16:00,공주,0.13174315
4,01-14 17:00,공주,0.13457292
4,01-14 18:00,공주,0.1489132
4,01-14 19:00,공주,0.16243929
4,01-14 20:00,공주,0.18749034
4,01-14 21:00,공주,0.20019934
4,01-14 22:00,공주,0.20805955
4,01-14 23:00,공주,0.20731194
4,01-15 00:00,공주,0.21242265
4,01-15 01:00,공주,0.2374854
4,01-15 02:00,공주,0.2063411
4,01-15 03:00,공주,0.1983158
4,01-15 04:00,공주,0.20236684
4,01-15 05:00,공주,0.18617666
4,01-15 06:00,공주,0.18899561
4,01-15 07:00,공주,0.19645272
4,01-15 08:00,공주,0.20519055
4,01-15 09:00,공주,0.21388698
4,01-15 10:00,공주,0.20634963
4,01-15 11:00,공주,0.19661888
4,01-15 12:00,공주,0.18563172
4,01-15 13:00,공주,0.17797956
4,01-15 14:00,공주,0.14304778
4,01-15 15:00,공주,0.13174772
4,01-15 16:00,공주,0.12437377
4,01-15 17:00,공주,0.114005536
4,01-15 18:00,공주,0.13623609
4,01-15 19:00,공주,0.1386745
4,01-15 20:00,공주,0.16188599
4,01-15 21:00,공주,0.1705401
4,01-15 22:00,공주,0.18795168
4,01-15 23:00,공주,0.19031367
4,01-18 00:00,공주,0.20030963
4,01-18 01:00,공주,0.20030342
4,01-18 02:00,공주,0.19722939
4,01-18 03:00,공주,0.2086922
4,01-18 04:00,공주,0.22300777
4,01-18 05:00,공주,0.22041084
4,01-18 06:00,공주,0.23941535
4,01-18 07:00,공주,0.23578623
4,01-18 08:00,공주,0.23529133
4,01-18 09:00,공주,0.22860207
4,01-18 10:00,공주,0.21348634
4,01-18 11:00,공주,0.18754597
4,01-18 12:00,공주,0.17680046
4,01-18 13:00,공주,0.15955347
4,01-18 14:00,공주,0.14731362
4,01-18 15:00,공주,0.1462516
4,01-18 16:00,공주,0.14706236
4,01-18 17:00,공주,0.14632535
4,01-18 18:00,공주,0.15304157
4,01-18 19:00,공주,0.16230324
4,01-18 20:00,공주,0.16973841
4,01-18 21:00,공주,0.19306432
4,01-18 22:00,공주,0.18281814
4,01-18 23:00,공주,0.19725549
4,01-19 00:00,공주,0.1997326
4,01-19 01:00,공주,0.19359687
4,01-19 02:00,공주,0.19619806
4,01-19 03:00,공주,0.2021647
4,01-19 04:00,공주,0.19592386
4,01-19 05:00,공주,0.20493783
4,01-19 06:00,공주,0.21672775
4,01-19 07:00,공주,0.21317476
4,01-19 08:00,공주,0.21292186
4,01-19 09:00,공주,0.20719285
4,01-19 10:00,공주,0.20325404
4,01-19 11:00,공주,0.17841639
4,01-19 12:00,공주,0.16890807
4,01-19 13:00,공주,0.15395156
4,01-19 14:00,공주,0.14765528
4,01-19 15:00,공주,0.14927292
4,01-19 16:00,공주,0.13833715
4,01-19 17:00,공주,0.1369822
4,01-19 18:00,공주,0.1464237
4,01-19 19:00,공주,0.1496143
4,01-19 20:00,공주,0.1702166
4,01-19 21:00,공주,0.17512648
4,01-19 22:00,공주,0.17769408
4,01-19 23:00,공주,0.1927581
4,01-20 00:00,공주,0.19394252
4,01-20 01:00,공주,0.19899797
4,01-20 02:00,공주,0.20336458
4,01-20 03:00,공주,0.20590805
4,01-20 04:00,공주,0.19673821
4,01-20 05:00,공주,0.18640316
4,01-20 06:00,공주,0.19957487
4,01-20 07:00,공주,0.19511154
4,01-20 08:00,공주,0.19969408
4,01-20 09:00,공주,0.18778554
4,01-20 10:00,공주,0.18202215
4,01-20 11:00,공주,0.157958
4,01-20 12:00,공주,0.13504997
4,01-20 13:00,공주,0.13770467
4,01-20 14:00,공주,0.12150523
4,01-20 15:00,공주,0.13284436
4,01-20 16:00,공주,0.12709033
4,01-20 17:00,공주,0.13457868
4,01-20 18:00,공주,0.14025748
4,01-20 19:00,공주,0.1492067
4,01-20 20:00,공주,0.15627901
4,01-20 21:00,공주,0.16271135
4,01-20 22:00,공주,0.17671168
4,01-20 23:00,공주,0.1671738
4,01-23 00:00,공주,0.14113069
4,01-23 01:00,공주,0.14161366
4,01-23 02:00,공주,0.1396187
4,01-23 03:00,공주,0.14564654
4,01-23 04:00,공주,0.1499584
4,01-23 05:00,공주,0.14423092
4,01-23 06:00,공주,0.14383319
4,01-23 07:00,공주,0.14052507
4,01-23 08:00,공주,0.13350351
4,01-23 09:00,공주,0.13472164
4,01-23 10:00,공주,0.13502997
4,01-23 11:00,공주,0.14274573
4,01-23 12:00,공주,0.14234611
4,01-23 13:00,공주,0.1506602
4,01-23 14:00,공주,0.14760935
4,01-23 15:00,공주,0.14739321
4,01-23 16:00,공주,0.13910306
4,01-23 17:00,공주,0.13144249
4,01-23 18:00,공주,0.12609898
4,01-23 19:00,공주,0.13470034
4,01-23 20:00,공주,0.13924405
4,01-23 21:00,공주,0.15743004
4,01-23 22:00,공주,0.16100602
4,01-23 23:00,공주,0.17191166
4,01-24 00:00,공주,0.17352483
4,01-24 01:00,공주,0.16462407
4,01-24 02:00,공주,0.1703299
4,01-24 03:00,공주,0.16085337
4,01-24 04:00,공주,0.15944092
4,01-24 05:00,공주,0.1536247
4,01-24 06:00,공주,0.1587418
4,01-24 07:00,공주,0.14917132
4,01-24 08:00,공주,0.15448225
4,01-24 09:00,공주,0.15510812
4,01-24 10:00,공주,0.15856877
4,01-24 11:00,공주,0.15894273
4,01-24 12:00,공주,0.1673336
4,01-24 13:00,공주,0.16572899
4,01-24 14:00,공주,0.1618788
4,01-24 15:00,공주,0.15993488
4,01-24 16:00,공주,0.15592718
4,01-24 17:00,공주,0.16038692
4,01-24 18:00,공주,0.15458032
4,01-24 19:00,공주,0.15786618
4,01-24 20:00,공주,0.170537
4,01-24 21:00,공주,0.1786266
4,01-24 22:00,공주,0.19026816
4,01-24 23:00,공주,0.19778328
4,01-25 00:00,공주,0.197515
4,01-25 01:00,공주,0.20914486
4,01-25 02:00,공주,0.18597735
4,01-25 03:00,공주,0.19864163
4,01-25 04:00,공주,0.18302806
4,01-25 05:00,공주,0.17099446
4,01-25 06:00,공주,0.16509564
4,01-25 07:00,공주,0.14745034
4,01-25 08:00,공주,0.15522306
4,01-25 09:00,공주,0.1480364
4,01-25 10:00,공주,0.1580969
4,01-25 11:00,공주,0.1466618
4,01-25 12:00,공주,0.1455475
4,01-25 13:00,공주,0.15211274
4,01-25 14:00,공주,0.15057953
4,01-25 15:00,공주,0.16048391
4,01-25 16:00,공주,0.14516428
4,01-25 17:00,공주,0.14972188
4,01-25 18:00,공주,0.15061519
4,01-25 19:00,공주,0.15900242
4,01-25 20:00,공주,0.1621043
4,01-25 21:00,공주,0.1611737
4,01-25 22:00,공주,0.18356276
4,01-25 23:00,공주,0.17390919
4,01-28 00:00,공주,0.13608277
4,01-28 01:00,공주,0.1393719
4,01-28 02:00,공주,0.14804457
4,01-28 03:00,공주,0.16029407
4,01-28 04:00,공주,0.170654
4,01-28 05:00,공주,0.17963672
4,01-28 06:00,공주,0.18607555
4,01-28 07:00,공주,0.19279844
4,01-28 08:00,공주,0.20060526
4,01-28 09:00,공주,0.19391295
4,01-28 10:00,공주,0.1859571
4,01-28 11:00,공주,0.16285157
4,01-28 12:00,공주,0.1471473
4,01-28 13:00,공주,0.13520023
4,01-28 14:00,공주,0.119966395
4,01-28 15:00,공주,0.12522478
4,01-28 16:00,공주,0.12756461
4,01-28 17:00,공주,0.13741782
4,01-28 18:00,공주,0.13942045
4,01-28 19:00,공주,0.14043698
4,01-28 20:00,공주,0.14987053
4,01-28 21:00,공주,0.145269
4,01-28 22:00,공주,0.14207682
4,01-28 23:00,공주,0.14298904
4,01-29 00:00,공주,0.14592023
4,01-29 01:00,공주,0.14273874
4,01-29 02:00,공주,0.14687824
4,01-29 03:00,공주,0.150985
4,01-29 04:00,공주,0.1561273
4,01-29 05:00,공주,0.16121967
4,01-29 06:00,공주,0.17151034
4,01-29 07:00,공주,0.16319717
4,01-29 08:00,공주,0.1674269
4,01-29 09:00,공주,0.16623679
4,01-29 10:00,공주,0.15709373
4,01-29 11:00,공주,0.13839501
4,01-29 12:00,공주,0.13000593
4,01-29 13:00,공주,0.115874544
4,01-29 14:00,공주,0.11529192
4,01-29 15:00,공주,0.11551757
4,01-29 16:00,공주,0.11226848
4,01-29 17:00,공주,0.11525121
4,01-29 18:00,공주,0.12610877
4,01-29 19:00,공주,0.13061544
4,01-29 20:00,공주,0.13149507
4,01-29 21:00,공주,0.12996788
4,01-29 22:00,공주,0.12358516
4,01-29 23:00,공주,0.1312623
4,01-30 00:00,공주,0.12682493
4,01-30 01:00,공주,0.13306636
4,01-30 02:00,공주,0.14007181
4,01-30 03:00,공주,0.14354002
4,01-30 04:00,공주,0.14461869
4,01-30 05:00,공주,0.14285779
4,01-30 06:00,공주,0.15197785
4,01-30 07:00,공주,0.16207258
4,01-30 08:00,공주,0.15816005
4,01-30 09:00,공주,0.15294106
4,01-30 10:00,공주,0.14884385
4,01-30 11:00,공주,0.13587248
4,01-30 12:00,공주,0.123336755
4,01-30 13:00,공주,0.11920032
4,01-30 14:00,공주,0.1111297
4,01-30 15:00,공주,0.117856406
4,01-30 16:00,공주,0.12250922
4,01-30 17:00,공주,0.12600139
4,01-30 18:00,공주,0.1313695
4,01-30 19:00,공주,0.1350424
4,01-30 20:00,공주,0.13848883
4,01-30 21:00,공주,0.140749
4,01-30 22:00,공주,0.12964535
4,01-30 23:00,공주,0.13563624
4,02-02 00:00,공주,0.7479947
4,02-02 01:00,공주,0.7425522
4,02-02 02:00,공주,0.74502456
4,02-02 03:00,공주,0.76465386
4,02-02 04:00,공주,0.7874197
4,02-02 05:00,공주,0.7788875
4,02-02 06:00,공주,0.7861699
4,02-02 07:00,공주,0.8030233
4,02-02 08:00,공주,0.81006277
4,02-02 09:00,공주,0.79979986
4,02-02 10:00,공주,0.7775875
4,02-02 11:00,공주,0.6923441
4,02-02 12:00,공주,0.62584704
4,02-02 13:00,공주,0.5578431
4,02-02 14:00,공주,0.47511864
4,02-02 15:00,공주,0.4197824
4,02-02 16:00,공주,0.38786265
4,02-02 17:00,공주,0.3721837
4,02-02 18:00,공주,0.38315874
4,02-02 19:00,공주,0.4251029
4,02-02 20:00,공주,0.43407622
4,02-02 21:00,공주,0.46594745
4,02-02 22:00,공주,0.44101632
4,02-02 23:00,공주,0.45722425
4,02-03 00:00,공주,0.453918
4,02-03 01:00,공주,0.41379952
4,02-03 02:00,공주,0.42408007
4,02-03 03:00,공주,0.41348326
4,02-03 04:00,공주,0.40527612
4,02-03 05:00,공주,0.43572968
4,02-03 06:00,공주,0.45616925
4,02-03 07:00,공주,0.44560286
4,02-03 08:00,공주,0.4618588
4,02-03 09:00,공주,0.4682659
4,02-03 10:00,공주,0.44816715
4,02-03 11:00,공주,0.38784057
4,02-03 12:00,공주,0.3462185
4,02-03 13:00,공주,0.2894149
4,02-03 14:00,공주,0.24753134
4,02-03 15:00,공주,0.21454655
4,02-03 16:00,공주,0.1714616
4,02-03 17:00,공주,0.18070793
4,02-03 18:00,공주,0.19933863
4,02-03 19:00,공주,0.20552182
4,02-03 20:00,공주,0.2517612
4,02-03 21:00,공주,0.2668653
4,02-03 22:00,공주,0.267011
4,02-03 23:00,공주,0.28386402
4,02-04 00:00,공주,0.28671813
4,02-04 01:00,공주,0.29246083
4,02-04 02:00,공주,0.27991807
4,02-04 03:00,공주,0.2811786
4,02-04 04:00,공주,0.2688276
4,02-04 05:00,공주,0.26045737
4,02-04 06:00,공주,0.28568584
4,02-04 07:00,공주,0.30588135
4,02-04 08:00,공주,0.3325155
4,02-04 09:00,공주,0.31671757
4,02-04 10:00,공주,0.30963066
4,02-04 11:00,공주,0.28202727
4,02-04 12:00,공주,0.24298097
4,02-04 13:00,공주,0.23099956
4,02-04 14:00,공주,0.15209067
4,02-04 15:00,공주,0.15097687
4,02-04 16:00,공주,0.122248925
4,02-04 17:00,공주,0.1370399
4,02-04 18:00,공주,0.15284218
4,02-04 19:00,공주,0.17417923
4,02-04 20:00,공주,0.18761168
4,02-04 21:00,공주,0.20592129
4,02-04 22:00,공주,0.2165965
4,02-04 23:00,공주,0.2021797
4,02-07 00:00,공주,0.28449425
4,02-07 01:00,공주,0.28837508
4,02-07 02:00,공주,0.29775155
4,02-07 03:00,공주,0.3123243
4,02-07 04:00,공주,0.32513168
4,02-07 05:00,공주,0.3252591
4,02-07 06:00,공주,0.33148232
4,02-07 07:00,공주,0.32712966
4,02-07 08:00,공주,0.33074117
4,02-07 09:00,공주,0.32350257
4,02-07 10:00,공주,0.31016758
4,02-07 11:00,공주,0.28622046
4,02-07 12:00,공주,0.27128708
4,02-07 13:00,공주,0.25103712
4,02-07 14:00,공주,0.22809589
4,02-07 15:00,공주,0.22124648
4,02-07 16:00,공주,0.21902643
4,02-07 17:00,공주,0.21405111
4,02-07 18:00,공주,0.21502368
4,02-07 19:00,공주,0.22503577
4,02-07 20:00,공주,0.22032546
4,02-07 21:00,공주,0.22539908
4,02-07 22:00,공주,0.22280575
4,02-07 23:00,공주,0.22519648
4,02-08 00:00,공주,0.23327547
4,02-08 01:00,공주,0.23408675
4,02-08 02:00,공주,0.22957596
4,02-08 03:00,공주,0.23470359
4,02-08 04:00,공주,0.23924677
4,02-08 05:00,공주,0.24678273
4,02-08 06:00,공주,0.25139248
4,02-08 07:00,공주,0.23986912
4,02-08 08:00,공주,0.23984164
4,02-08 09:00,공주,0.22855037
4,02-08 10:00,공주,0.22907925
4,02-08 11:00,공주,0.20602575
4,02-08 12:00,공주,0.19754332
4,02-08 13:00,공주,0.18571658
4,02-08 14:00,공주,0.1749047
4,02-08 15:00,공주,0.16829109
4,02-08 16:00,공주,0.15904179
4,02-08 17:00,공주,0.14666443
4,02-08 18:00,공주,0.1573744
4,02-08 19:00,공주,0.14989515
4,02-08 20:00,공주,0.16685843
4,02-08 21:00,공주,0.16790016
4,02-08 22:00,공주,0.16215622
4,02-08 23:00,공주,0.1745323
4,02-09 00:00,공주,0.1761125
4,02-09 01:00,공주,0.18974063
4,02-09 02:00,공주,0.18815067
4,02-09 03:00,공주,0.18684703
4,02-09 04:00,공주,0.19455102
4,02-09 05:00,공주,0.19091336
4,02-09 06:00,공주,0.19831645
4,02-09 07:00,공주,0.20069817
4,02-09 08:00,공주,0.19086199
4,02-09 09:00,공주,0.19053535
4,02-09 10:00,공주,0.18505765
4,02-09 11:00,공주,0.17022821
4,02-09 12:00,공주,0.16394767
4,02-09 13:00,공주,0.15833676
4,02-09 14:00,공주,0.1386713
4,02-09 15:00,공주,0.14074312
4,02-09 16:00,공주,0.13603705
4,02-09 17:00,공주,0.13991182
4,02-09 18:00,공주,0.14374802
4,02-09 19:00,공주,0.14920573
4,02-09 20:00,공주,0.14867172
4,02-09 21:00,공주,0.15518716
4,02-09 22:00,공주,0.15373793
4,02-09 23:00,공주,0.15787727
4,02-12 00:00,공주,0.09380149
4,02-12 01:00,공주,0.0930093
4,02-12 02:00,공주,0.100723855
4,02-12 03:00,공주,0.10938046
4,02-12 04:00,공주,0.11670615
4,02-12 05:00,공주,0.123749144
4,02-12 06:00,공주,0.12684348
4,02-12 07:00,공주,0.12925935
4,02-12 08:00,공주,0.1289414
4,02-12 09:00,공주,0.12032943
4,02-12 10:00,공주,0.110212
4,02-12 11:00,공주,0.10204536
4,02-12 12:00,공주,0.10428871
4,02-12 13:00,공주,0.10433306
4,02-12 14:00,공주,0.10483468
4,02-12 15:00,공주,0.117979035
4,02-12 16:00,공주,0.12355629
4,02-12 17:00,공주,0.12901892
4,02-12 18:00,공주,0.13197345
4,02-12 19:00,공주,0.1316233
4,02-12 20:00,공주,0.1429033
4,02-12 21:00,공주,0.13692392
4,02-12 22:00,공주,0.13667162
4,02-12 23:00,공주,0.13920313
4,02-13 00:00,공주,0.13593355
4,02-13 01:00,공주,0.13571611
4,02-13 02:00,공주,0.13966876
4,02-13 03:00,공주,0.13607535
4,02-13 04:00,공주,0.14410844
4,02-13 05:00,공주,0.14325385
4,02-13 06:00,공주,0.15344854
4,02-13 07:00,공주,0.14267468
4,02-13 08:00,공주,0.14121401
4,02-13 09:00,공주,0.14177556
4,02-13 10:00,공주,0.13248658
4,02-13 11:00,공주,0.12569284
4,02-13 12:00,공주,0.12595296
4,02-13 13:00,공주,0.12714556
4,02-13 14:00,공주,0.1328205
4,02-13 15:00,공주,0.1382162
4,02-13 16:00,공주,0.13918927
4,02-13 17:00,공주,0.14310488
4,02-13 18:00,공주,0.14603135
4,02-13 19:00,공주,0.1487698
4,02-13 20:00,공주,0.1498797
4,02-13 21:00,공주,0.14159785
4,02-13 22:00,공주,0.14197755
4,02-13 23:00,공주,0.14364713
4,02-14 00:00,공주,0.1379142
4,02-14 01:00,공주,0.14747371
4,02-14 02:00,공주,0.14645572
4,02-14 03:00,공주,0.1533352
4,02-14 04:00,공주,0.15466955
4,02-14 05:00,공주,0.14885287
4,02-14 06:00,공주,0.15051824
4,02-14 07:00,공주,0.15328434
4,02-14 08:00,공주,0.14992514
4,02-14 09:00,공주,0.1433601
4,02-14 10:00,공주,0.14214149
4,02-14 11:00,공주,0.13157511
4,02-14 12:00,공주,0.12938818
4,02-14 13:00,공주,0.13504767
4,02-14 14:00,공주,0.13903312
4,02-14 15:00,공주,0.14958706
4,02-14 16:00,공주,0.15406553
4,02-14 17:00,공주,0.15497239
4,02-14 18:00,공주,0.15677705
4,02-14 19:00,공주,0.15694374
4,02-14 20:00,공주,0.1599835
4,02-14 21:00,공주,0.15604651
4,02-14 22:00,공주,0.15194869
4,02-14 23:00,공주,0.15644923
4,02-17 00:00,공주,0.12128414
4,02-17 01:00,공주,0.12320697
4,02-17 02:00,공주,0.118240036
4,02-17 03:00,공주,0.12051658
4,02-17 04:00,공주,0.13430543
4,02-17 05:00,공주,0.14519957
4,02-17 06:00,공주,0.16127056
4,02-17 07:00,공주,0.16447026
4,02-17 08:00,공주,0.17564228
4,02-17 09:00,공주,0.16076988
4,02-17 10:00,공주,0.13723135
4,02-17 11:00,공주,0.11256237
4,02-17 12:00,공주,0.0893315
4,02-17 13:00,공주,0.081216894
4,02-17 14:00,공주,0.068066105
4,02-17 15:00,공주,0.08215536
4,02-17 16:00,공주,0.08835042
4,02-17 17:00,공주,0.10614163
4,02-17 18:00,공주,0.122309215
4,02-17 19:00,공주,0.13532436
4,02-17 20:00,공주,0.1670837
4,02-17 21:00,공주,0.18042868
4,02-17 22:00,공주,0.18009645
4,02-17 23:00,공주,0.190328
4,02-18 00:00,공주,0.19451135
4,02-18 01:00,공주,0.1727413
4,02-18 02:00,공주,0.17465384
4,02-18 03:00,공주,0.18185738
4,02-18 04:00,공주,0.17751507
4,02-18 05:00,공주,0.18931612
4,02-18 06:00,공주,0.21391109
4,02-18 07:00,공주,0.21641052
4,02-18 08:00,공주,0.2210507
4,02-18 09:00,공주,0.21397902
4,02-18 10:00,공주,0.21264747
4,02-18 11:00,공주,0.18017301
4,02-18 12:00,공주,0.15569738
4,02-18 13:00,공주,0.13670957
4,02-18 14:00,공주,0.13998583
4,02-18 15:00,공주,0.1274763
4,02-18 16:00,공주,0.1175257
4,02-18 17:00,공주,0.11999002
4,02-18 18:00,공주,0.13540769
4,02-18 19:00,공주,0.15912601
4,02-18 20:00,공주,0.16932842
4,02-18 21:00,공주,0.1814888
4,02-18 22:00,공주,0.18454733
4,02-18 23:00,공주,0.19069362
4,02-19 00:00,공주,0.1987446
4,02-19 01:00,공주,0.21027777
4,02-19 02:00,공주,0.21119232
4,02-19 03:00,공주,0.21622287
4,02-19 04:00,공주,0.20750764
4,02-19 05:00,공주,0.20756431
4,02-19 06:00,공주,0.20936644
4,02-19 07:00,공주,0.22382481
4,02-19 08:00,공주,0.23370449
4,02-19 09:00,공주,0.22181962
4,02-19 10:00,공주,0.20983005
4,02-19 11:00,공주,0.18167245
4,02-19 12:00,공주,0.1538143
4,02-19 13:00,공주,0.13998748
4,02-19 14:00,공주,0.1370208
4,02-19 15:00,공주,0.12588266
4,02-19 16:00,공주,0.1293833
4,02-19 17:00,공주,0.12690142
4,02-19 18:00,공주,0.14238596
4,02-19 19:00,공주,0.15575783
4,02-19 20:00,공주,0.16026694
4,02-19 21:00,공주,0.17949729
4,02-19 22:00,공주,0.18560302
4,02-19 23:00,공주,0.16664793
4,02-22 00:00,공주,0.391146
4,02-22 01:00,공주,0.3927669
4,02-22 02:00,공주,0.40943027
4,02-22 03:00,공주,0.4175517
4,02-22 04:00,공주,0.4262852
4,02-22 05:00,공주,0.43185776
4,02-22 06:00,공주,0.42792425
4,02-22 07:00,공주,0.44083893
4,02-22 08:00,공주,0.44140652
4,02-22 09:00,공주,0.44369012
4,02-22 10:00,공주,0.42611948
4,02-22 11:00,공주,0.3782422
4,02-22 12:00,공주,0.35269597
4,02-22 13:00,공주,0.31273583
4,02-22 14:00,공주,0.27106908
