연도,일시,측정소,PM2.5
4,01-09 03:00,공주,0.17182484
4,01-09 04:00,공주,0.17292581
4,01-09 05:00,공주,0.18259874
4,01-09 06:00,공주,0.18934478
4,01-09 07:00,공주,0.19548942
4,01-09 08:00,공주,0.18532434
4,01-09 09:00,공주,0.18432485
4,01-09 10:00,공주,0.16876923
4,01-09 11:00,공주,0.1751357
4,01-09 12:00,공주,0.16402881
4,01-09 13:00,공주,0.16495886
4,01-09 14:00,공주,0.15646765
4,01-09 15:00,공주,0.16732988
4,01-09 16:00,공주,0.16648418
4,01-09 17:00,공주,0.15515164
4,01-09 18:00,공주,0.1538815
4,01-09 19:00,공주,0.17002377
4,01-09 20:00,공주,0.15753569
4,01-09 21:00,공주,0.16410244
4,01-09 22:00,공주,0.16381314
4,01-09 23:00,공주,0.17636448
4,01-10 00:00,공주,0.17126437
4,01-10 01:00,공주,0.16194186
4,01-10 02:00,공주,0.17812741
4,01-10 03:00,공주,0.1747855
4,01-10 04:00,공주,0.1711231
4,01-10 05:00,공주,0.16382945
4,01-10 06:00,공주,0.17134668
4,01-10 07:00,공주,0.17030431
4,01-10 08:00,공주,0.17794558
4,01-10 09:00,공주,0.16171189
4,01-10 10:00,공주,0.16993873
4,01-10 11:00,공주,0.14842032
4,01-10 12:00,공주,0.1623556
4,01-10 13:00,공주,0.14132878
4,01-10 14:00,공주,0.15097165
4,01-10 15:00,공주,0.15375786
4,01-10 16:00,공주,0.15138203
4,01-10 17:00,공주,0.15015961
4,01-10 18:00,공주,0.15379518
4,01-10 19:00,공주,0.16566028
4,01-10 20:00,공주,0.14794968
4,01-10 21:00,공주,0.15316679
4,01-10 22:00,공주,0.1599754
4,01-10 23:00,공주,0.15631253
4,01-13 00:00,공주,0.50490737
4,01-13 01:00,공주,0.52409154
4,01-13 02:00,공주,0.5092856
4,01-13 03:00,공주,0.51234317
4,01-13 04:00,공주,0.5075761
4,01-13 05:00,공주,0.48814532
4,01-13 06:00,공주,0.47747374
4,01-13 07:00,공주,0.48982435
4,01-13 08:00,공주,0.47693297
4,01-13 09:00,공주,0.44738898
4,01-13 10:00,공주,0.43930715
4,01-13 11:00,공주,0.426632
4,01-13 12:00,공주,0.4180904
4,01-13 13:00,공주,0.3826603
4,01-13 14:00,공주,0.37524718
4,01-13 15:00,공주,0.35171247
4,01-13 16:00,공주,0.33611307
4,01-13 17:00,공주,0.3540992
4,01-13 18:00,공주,0.35284597
4,01-13 19:00,공주,0.35099646
4,01-13 20:00,공주,0.35578418
4,01-13 21:00,공주,0.35455602
4,01-13 22:00,공주,0.32984656
4,01-13 23:00,공주,0.3294407
4,01-14 00:00,공주,0.36220038
4,01-14 01:00,공주,0.34534964
4,01-14 02:00,공주,0.36553603
4,01-14 03:00,공주,0.32379195
4,01-14 04:00,공주,0.34295157
4,01-14 05:00,공주,0.34317866
4,01-14 06:00,공주,0.33853808
4,01-14 07:00,공주,0.3414056
4,01-14 08:00,공주,0.33613226
4,01-14 09:00,공주,0.32423243
4,01-14 10:00,공주,0.29728836
4,01-14 11:00,공주,0.30346575
4,01-14 12:00,공주,0.2860789
4,01-14 13:00,공주,0.28597984
4,01-14 14:00,공주,0.25813413
4,01-14 15:00,공주,0.25466278
4,01-14 16:00,공주,0.2550911
4,01-14 17:00,공주,0.2478826
4,01-14 18:00,공주,0.2519355
4,01-14 19:00,공주,0.2653594
4,01-14 20:00,공주,0.27289927
4,01-14 21:00,공주,0.27506337
4,01-14 22:00,공주,0.26526603
4,01-14 23:00,공주,0.29295862
4,01-15 00:00,공주,0.26908267
4,01-15 01:00,공주,0.26888737
4,01-15 02:00,공주,0.28955728
4,01-15 03:00,공주,0.28737867
4,01-15 04:00,공주,0.27874643
4,01-15 05:00,공주,0.266307
4,01-15 06:00,공주,0.24854995
4,01-15 07:00,공주,0.24650723
4,01-15 08:00,공주,0.2736572
4,01-15 09:00,공주,0.24269603
4,01-15 10:00,공주,0.2594137
4,01-15 11:00,공주,0.22442749
4,01-15 12:00,공주,0.2328538
4,01-15 13:00,공주,0.19989592
4,01-15 14:00,공주,0.21848947
4,01-15 15:00,공주,0.21935564
4,01-15 16:00,공주,0.2156848
4,01-15 17:00,공주,0.22456664
4,01-15 18:00,공주,0.22893289
4,01-15 19:00,공주,0.24939282
4,01-15 20:00,공주,0.23419872
4,01-15 21:00,공주,0.2470944
4,01-15 22:00,공주,0.24575844
4,01-15 23:00,공주,0.24899857
4,01-18 00:00,공주,0.21143642
4,01-18 01:00,공주,0.20944883
4,01-18 02:00,공주,0.22110027
4,01-18 03:00,공주,0.23662561
4,01-18 04:00,공주,0.23889469
4,01-18 05:00,공주,0.21799351
4,01-18 06:00,공주,0.22808662
4,01-18 07:00,공주,0.23735055
4,01-18 08:00,공주,0.23229736
4,01-18 09:00,공주,0.22281724
4,01-18 10:00,공주,0.2225647
4,01-18 11:00,공주,0.21410677
4,01-18 12:00,공주,0.21370026
4,01-18 13:00,공주,0.1991111
4,01-18 14:00,공주,0.19112653
4,01-18 15:00,공주,0.1837484
4,01-18 16:00,공주,0.18782002
4,01-18 17:00,공주,0.19293849
4,01-18 18:00,공주,0.18938643
4,01-18 19:00,공주,0.18177715
4,01-18 20:00,공주,0.19301757
4,01-18 21:00,공주,0.19379497
4,01-18 22:00,공주,0.18565369
4,01-18 23:00,공주,0.18871632
4,01-19 00:00,공주,0.20976578
4,01-19 01:00,공주,0.20287068
4,01-19 02:00,공주,0.20859757
4,01-19 03:00,공주,0.20142826
4,01-19 04:00,공주,0.20974112
4,01-19 05:00,공주,0.21471518
4,01-19 06:00,공주,0.21621743
4,01-19 07:00,공주,0.21787836
4,01-19 08:00,공주,0.21580292
4,01-19 09:00,공주,0.2127729
4,01-19 10:00,공주,0.19994764
4,01-19 11:00,공주,0.2106618
4,01-19 12:00,공주,0.19650273
4,01-19 13:00,공주,0.19401982
4,01-19 14:00,공주,0.18215066
4,01-19 15:00,공주,0.1851574
4,01-19 16:00,공주,0.18825361
4,01-19 17:00,공주,0.17758057
4,01-19 18:00,공주,0.18211788
4,01-19 19:00,공주,0.19094831
4,01-19 20:00,공주,0.18743062
4,01-19 21:00,공주,0.18873721
4,01-19 22:00,공주,0.18788607
4,01-19 23:00,공주,0.19985376
4,01-20 00:00,공주,0.19924308
4,01-20 01:00,공주,0.19594342
4,01-20 02:00,공주,0.20781021
4,01-20 03:00,공주,0.20448336
4,01-20 04:00,공주,0.20158833
4,01-20 05:00,공주,0.18753731
4,01-20 06:00,공주,0.19331096
4,01-20 07:00,공주,0.18885896
4,01-20 08:00,공주,0.20146877
4,01-20 09:00,공주,0.18696447
4,01-20 10:00,공주,0.19465816
4,01-20 11:00,공주,0.17251417
4,01-20 12:00,공주,0.18283047
4,01-20 13:00,공주,0.15870744
4,01-20 14:00,공주,0.17266709
4,01-20 15:00,공주,0.16909465
4,01-20 16:00,공주,0.16666505
4,01-20 17:00,공주,0.1711375
4,01-20 18:00,공주,0.16842751
4,01-20 19:00,공주,0.1825692
4,01-20 20:00,공주,0.17654671
4,01-20 21:00,공주,0.17402199
4,01-20 22:00,공주,0.18603876
4,01-20 23:00,공주,0.1781185
4,01-23 00:00,공주,0.15872201
4,01-23 01:00,공주,0.16600604
4,01-23 02:00,공주,0.16965877
4,01-23 03:00,공주,0.1714719
4,01-23 04:00,공주,0.18148515
4,01-23 05:00,공주,0.16388617
4,01-23 06:00,공주,0.16689846
4,01-23 07:00,공주,0.16846621
4,01-23 08:00,공주,0.17086458
4,01-23 09:00,공주,0.15996274
4,01-23 10:00,공주,0.16845274
4,01-23 11:00,공주,0.17045617
4,01-23 12:00,공주,0.16079342
4,01-23 13:00,공주,0.16775975
4,01-23 14:00,공주,0.16512913
4,01-23 15:00,공주,0.17197746
4,01-23 16:00,공주,0.17341068
4,01-23 17:00,공주,0.17228378
4,01-23 18:00,공주,0.18133986
4,01-23 19:00,공주,0.17604533
4,01-23 20:00,공주,0.18220875
4,01-23 21:00,공주,0.17987424
4,01-23 22:00,공주,0.18547174
4,01-23 23:00,공주,0.19522642
4,01-24 00:00,공주,0.19690795
4,01-24 01:00,공주,0.2028142
4,01-24 02:00,공주,0.19507653
4,01-24 03:00,공주,0.17476057
4,01-24 04:00,공주,0.18502988
4,01-24 05:00,공주,0.19559595
4,01-24 06:00,공주,0.1836082
4,01-24 07:00,공주,0.1828976
4,01-24 08:00,공주,0.19348842
4,01-24 09:00,공주,0.18808846
4,01-24 10:00,공주,0.19846608
4,01-24 11:00,공주,0.1987507
4,01-24 12:00,공주,0.18109946
4,01-24 13:00,공주,0.1902167
4,01-24 14:00,공주,0.18150187
4,01-24 15:00,공주,0.18996239
4,01-24 16:00,공주,0.18795013
4,01-24 17:00,공주,0.19268377
4,01-24 18:00,공주,0.18656805
4,01-24 19:00,공주,0.19029635
4,01-24 20:00,공주,0.20555241
4,01-24 21:00,공주,0.20677662
4,01-24 22:00,공주,0.21396528
4,01-24 23:00,공주,0.20359229
4,01-25 00:00,공주,0.20069079
4,01-25 01:00,공주,0.21823758
4,01-25 02:00,공주,0.19992417
4,01-25 03:00,공주,0.20880416
4,01-25 04:00,공주,0.20312423
4,01-25 05:00,공주,0.18700343
4,01-25 06:00,공주,0.1815565
4,01-25 07:00,공주,0.18146732
4,01-25 08:00,공주,0.1902194
4,01-25 09:00,공주,0.16971327
4,01-25 10:00,공주,0.18690187
4,01-25 11:00,공주,0.17675322
4,01-25 12:00,공주,0.17788023
4,01-25 13:00,공주,0.16539127
4,01-25 14:00,공주,0.19205101
4,01-25 15:00,공주,0.1745395
4,01-25 16:00,공주,0.1747708
4,01-25 17:00,공주,0.19173206
4,01-25 18:00,공주,0.17927627
4,01-25 19:00,공주,0.197448
4,01-25 20:00,공주,0.19711903
4,01-25 21:00,공주,0.19470324
4,01-25 22:00,공주,0.2048733
4,01-25 23:00,공주,0.19023018
4,01-28 00:00,공주,0.19894992
4,01-28 01:00,공주,0.20048639
4,01-28 02:00,공주,0.20616467
4,01-28 03:00,공주,0.20850414
4,01-28 04:00,공주,0.21244891
4,01-28 05:00,공주,0.19745784
4,01-28 06:00,공주,0.20217061
4,01-28 07:00,공주,0.21433204
4,01-28 08:00,공주,0.20547691
4,01-28 09:00,공주,0.20505235
4,01-28 10:00,공주,0.1975604
4,01-28 11:00,공주,0.19018982
4,01-28 12:00,공주,0.1878543
4,01-28 13:00,공주,0.18432543
4,01-28 14:00,공주,0.17689611
4,01-28 15:00,공주,0.16953677
4,01-28 16:00,공주,0.17343113
4,01-28 17:00,공주,0.17405078
4,01-28 18:00,공주,0.16704765
4,01-28 19:00,공주,0.16999309
4,01-28 20:00,공주,0.17321861
4,01-28 21:00,공주,0.17440693
4,01-28 22:00,공주,0.16080281
4,01-28 23:00,공주,0.16364527
4,01-29 00:00,공주,0.17462118
4,01-29 01:00,공주,0.17505404
4,01-29 02:00,공주,0.18271421
4,01-29 03:00,공주,0.16973634
4,01-29 04:00,공주,0.17658053
4,01-29 05:00,공주,0.18233874
4,01-29 06:00,공주,0.18150559
4,01-29 07:00,공주,0.1891845
4,01-29 08:00,공주,0.18232937
4,01-29 09:00,공주,0.18260075
4,01-29 10:00,공주,0.17032345
4,01-29 11:00,공주,0.17717353
4,01-29 12:00,공주,0.1608365
4,01-29 13:00,공주,0.16595775
4,01-29 14:00,공주,0.1513661
4,01-29 15:00,공주,0.1591894
4,01-29 16:00,공주,0.1608403
4,01-29 17:00,공주,0.15659724
4,01-29 18:00,공주,0.1511103
4,01-29 19:00,공주,0.1649544
4,01-29 20:00,공주,0.16512056
4,01-29 21:00,공주,0.16328284
4,01-29 22:00,공주,0.1646898
4,01-29 23:00,공주,0.16810961
4,01-30 00:00,공주,0.16732106
4,01-30 01:00,공주,0.16445205
4,01-30 02:00,공주,0.16719195
4,01-30 03:00,공주,0.16748163
4,01-30 04:00,공주,0.166737
4,01-30 05:00,공주,0.1582211
4,01-30 06:00,공주,0.1598504
4,01-30 07:00,공주,0.16011064
4,01-30 08:00,공주,0.1695919
4,01-30 09:00,공주,0.15039416
4,01-30 10:00,공주,0.1625696
4,01-30 11:00,공주,0.1443278
4,01-30 12:00,공주,0.15676959
4,01-30 13:00,공주,0.14109689
4,01-30 14:00,공주,0.15041661
4,01-30 15:00,공주,0.14692701
4,01-30 16:00,공주,0.14778486
4,01-30 17:00,공주,0.15307426
4,01-30 18:00,공주,0.14876603
4,01-30 19:00,공주,0.16343914
4,01-30 20:00,공주,0.14134854
4,01-30 21:00,공주,0.14997074
4,01-30 22:00,공주,0.15328538
4,01-30 23:00,공주,0.14883691
4,02-02 00:00,공주,0.7198429
4,02-02 01:00,공주,0.7183916
4,02-02 02:00,공주,0.71068496
4,02-02 03:00,공주,0.7257668
4,02-02 04:00,공주,0.71476763
4,02-02 05:00,공주,0.674067
4,02-02 06:00,공주,0.6607417
4,02-02 07:00,공주,0.67337865
4,02-02 08:00,공주,0.6410664
4,02-02 09:00,공주,0.60805696
4,02-02 10:00,공주,0.59272975
4,02-02 11:00,공주,0.5691055
4,02-02 12:00,공주,0.5614446
4,02-02 13:00,공주,0.5157195
4,02-02 14:00,공주,0.4851214
4,02-02 15:00,공주,0.46001077
4,02-02 16:00,공주,0.45613045
4,02-02 17:00,공주,0.46332946
4,02-02 18:00,공주,0.4601471
4,02-02 19:00,공주,0.47035807
4,02-02 20:00,공주,0.47522685
4,02-02 21:00,공주,0.47512868
4,02-02 22:00,공주,0.43676522
4,02-02 23:00,공주,0.45222658
4,02-03 00:00,공주,0.4969555
4,02-03 01:00,공주,0.47062203
4,02-03 02:00,공주,0.47803792
4,02-03 03:00,공주,0.44176593
4,02-03 04:00,공주,0.456322
4,02-03 05:00,공주,0.45027974
4,02-03 06:00,공주,0.4499285
4,02-03 07:00,공주,0.46053892
4,02-03 08:00,공주,0.44750252
4,02-03 09:00,공주,0.42005506
4,02-03 10:00,공주,0.39154515
4,02-03 11:00,공주,0.39198908
4,02-03 12:00,공주,0.3660299
4,02-03 13:00,공주,0.35745698
4,02-03 14:00,공주,0.31271818
4,02-03 15:00,공주,0.32646555
4,02-03 16:00,공주,0.3214368
4,02-03 17:00,공주,0.30749756
4,02-03 18:00,공주,0.31518576
4,02-03 19:00,공주,0.3456458
4,02-03 20:00,공주,0.35000348
4,02-03 21:00,공주,0.33027017
4,02-03 22:00,공주,0.33311304
4,02-03 23:00,공주,0.36994088
4,02-04 00:00,공주,0.3637392
4,02-04 01:00,공주,0.3418446
4,02-04 02:00,공주,0.35942248
4,02-04 03:00,공주,0.36722955
4,02-04 04:00,공주,0.35334498
4,02-04 05:00,공주,0.32238945
4,02-04 06:00,공주,0.32217258
4,02-04 07:00,공주,0.31639895
4,02-04 08:00,공주,0.3543629
4,02-04 09:00,공주,0.30194297
4,02-04 10:00,공주,0.3108852
4,02-04 11:00,공주,0.28074375
4,02-04 12:00,공주,0.28362283
4,02-04 13:00,공주,0.24136779
4,02-04 14:00,공주,0.2516784
4,02-04 15:00,공주,0.2661796
4,02-04 16:00,공주,0.26557505
4,02-04 17:00,공주,0.2790983
4,02-04 18:00,공주,0.2841784
4,02-04 19:00,공주,0.29865387
4,02-04 20:00,공주,0.2851207
4,02-04 21:00,공주,0.3109604
4,02-04 22:00,공주,0.30849174
4,02-04 23:00,공주,0.32208872
4,02-07 00:00,공주,0.28726748
4,02-07 01:00,공주,0.28393185
4,02-07 02:00,공주,0.28404456
4,02-07 03:00,공주,0.29446608
4,02-07 04:00,공주,0.28855798
4,02-07 05:00,공주,0.27325624
4,02-07 06:00,공주,0.27843753
4,02-07 07:00,공주,0.2842033
4,02-07 08:00,공주,0.28022993
4,02-07 09:00,공주,0.27170655
4,02-07 10:00,공주,0.26278633
4,02-07 11:00,공주,0.24739423
4,02-07 12:00,공주,0.24046776
4,02-07 13:00,공주,0.24305819
4,02-07 14:00,공주,0.23348606
4,02-07 15:00,공주,0.22768453
4,02-07 16:00,공주,0.22753462
4,02-07 17:00,공주,0.2368292
4,02-07 18:00,공주,0.22339666
4,02-07 19:00,공주,0.23124027
4,02-07 20:00,공주,0.22865972
4,02-07 21:00,공주,0.23032233
4,02-07 22:00,공주,0.21441838
4,02-07 23:00,공주,0.21340127
4,02-08 00:00,공주,0.2236435
4,02-08 01:00,공주,0.23169895
4,02-08 02:00,공주,0.23341112
4,02-08 03:00,공주,0.21321079
4,02-08 04:00,공주,0.21744518
4,02-08 05:00,공주,0.23209661
4,02-08 06:00,공주,0.24102838
4,02-08 07:00,공주,0.24139734
4,02-08 08:00,공주,0.22724013
4,02-08 09:00,공주,0.22624081
4,02-08 10:00,공주,0.20989457
4,02-08 11:00,공주,0.21866667
4,02-08 12:00,공주,0.19781451
4,02-08 13:00,공주,0.20142487
4,02-08 14:00,공주,0.18980804
4,02-08 15:00,공주,0.20757489
4,02-08 16:00,공주,0.20721373
4,02-08 17:00,공주,0.19852386
4,02-08 18:00,공주,0.19747244
4,02-08 19:00,공주,0.21762928
4,02-08 20:00,공주,0.20010462
4,02-08 21:00,공주,0.20929892
4,02-08 22:00,공주,0.21528324
4,02-08 23:00,공주,0.21795465
4,02-09 00:00,공주,0.2046095
4,02-09 01:00,공주,0.20768958
4,02-09 02:00,공주,0.21063451
4,02-09 03:00,공주,0.21047491
4,02-09 04:00,공주,0.20757331
4,02-09 05:00,공주,0.19258633
4,02-09 06:00,공주,0.19665433
4,02-09 07:00,공주,0.19750729
4,02-09 08:00,공주,0.20930952
4,02-09 09:00,공주,0.18254957
4,02-09 10:00,공주,0.19777118
4,02-09 11:00,공주,0.17696868
4,02-09 12:00,공주,0.19405101
4,02-09 13:00,공주,0.16781783
4,02-09 14:00,공주,0.18290547
4,02-09 15:00,공주,0.1828387
4,02-09 16:00,공주,0.1815527
4,02-09 17:00,공주,0.189009
4,02-09 18:00,공주,0.1856803
4,02-09 19:00,공주,0.20749576
4,02-09 20:00,공주,0.18390265
4,02-09 21:00,공주,0.19290753
4,02-09 22:00,공주,0.20272884
4,02-09 23:00,공주,0.19019814
4,02-12 00:00,공주,0.14642675
4,02-12 01:00,공주,0.15154326
4,02-12 02:00,공주,0.15454692
4,02-12 03:00,공주,0.16337834
4,02-12 04:00,공주,0.17252375
4,02-12 05:00,공주,0.15564997
4,02-12 06:00,공주,0.16453657
4,02-12 07:00,공주,0.17539266
4,02-12 08:00,공주,0.17145118
4,02-12 09:00,공주,0.17026551
4,02-12 10:00,공주,0.16102886
4,02-12 11:00,공주,0.1530657
4,02-12 12:00,공주,0.15674613
4,02-12 13:00,공주,0.15160783
4,02-12 14:00,공주,0.15076949
4,02-12 15:00,공주,0.14473823
4,02-12 16:00,공주,0.14365613
4,02-12 17:00,공주,0.15141074
4,02-12 18:00,공주,0.14066899
4,02-12 19:00,공주,0.14275244
4,02-12 20:00,공주,0.14873347
4,02-12 21:00,공주,0.15327698
4,02-12 22:00,공주,0.13646472
4,02-12 23:00,공주,0.13599896
4,02-13 00:00,공주,0.14680462
4,02-13 01:00,공주,0.15035363
4,02-13 02:00,공주,0.16089265
4,02-13 03:00,공주,0.15647791
4,02-13 04:00,공주,0.16164866
4,02-13 05:00,공주,0.16577336
4,02-13 06:00,공주,0.17431599
4,02-13 07:00,공주,0.17467101
4,02-13 08:00,공주,0.17120096
4,02-13 09:00,공주,0.17309576
4,02-13 10:00,공주,0.15578903
4,02-13 11:00,공주,0.16182913
4,02-13 12:00,공주,0.15635996
4,02-13 13:00,공주,0.15484431
4,02-13 14:00,공주,0.14467177
4,02-13 15:00,공주,0.15046963
4,02-13 16:00,공주,0.15903762
4,02-13 17:00,공주,0.14506204
4,02-13 18:00,공주,0.14568311
4,02-13 19:00,공주,0.15245543
4,02-13 20:00,공주,0.14885163
4,02-13 21:00,공주,0.15713775
4,02-13 22:00,공주,0.15381557
4,02-13 23:00,공주,0.15751971
4,02-14 00:00,공주,0.1593092
4,02-14 01:00,공주,0.15894973
4,02-14 02:00,공주,0.16437289
4,02-14 03:00,공주,0.16612011
4,02-14 04:00,공주,0.16327733
4,02-14 05:00,공주,0.15426141
4,02-14 06:00,공주,0.16489846
4,02-14 07:00,공주,0.15885413
4,02-14 08:00,공주,0.16757418
4,02-14 09:00,공주,0.15138572
4,02-14 10:00,공주,0.16143322
4,02-14 11:00,공주,0.14551216
4,02-14 12:00,공주,0.15376757
4,02-14 13:00,공주,0.13596517
4,02-14 14:00,공주,0.14871962
4,02-14 15:00,공주,0.14457187
4,02-14 16:00,공주,0.14113158
4,02-14 17:00,공주,0.1430022
4,02-14 18:00,공주,0.14367473
4,02-14 19:00,공주,0.16118108
4,02-14 20:00,공주,0.14156872
4,02-14 21:00,공주,0.14162052
4,02-14 22:00,공주,0.14953217
4,02-14 23:00,공주,0.14356595
4,02-17 00:00,공주,0.16765913
4,02-17 01:00,공주,0.17612937
4,02-17 02:00,공주,0.18628496
4,02-17 03:00,공주,0.19316524
4,02-17 04:00,공주,0.21669905
4,02-17 05:00,공주,0.19044335
4,02-17 06:00,공주,0.20435086
4,02-17 07:00,공주,0.21682763
4,02-17 08:00,공주,0.21828921
4,02-17 09:00,공주,0.20361097
4,02-17 10:00,공주,0.19971298
4,02-17 11:00,공주,0.20288962
4,02-17 12:00,공주,0.20847484
4,02-17 13:00,공주,0.18671504
4,02-17 14:00,공주,0.19381236
4,02-17 15:00,공주,0.18925169
4,02-17 16:00,공주,0.18455738
4,02-17 17:00,공주,0.19512585
4,02-17 18:00,공주,0.1924887
4,02-17 19:00,공주,0.18969479
4,02-17 20:00,공주,0.19857559
4,02-17 21:00,공주,0.20233838
4,02-17 22:00,공주,0.20154446
4,02-17 23:00,공주,0.18424696
4,02-18 00:00,공주,0.21272121
4,02-18 01:00,공주,0.20945476
4,02-18 02:00,공주,0.22417016
4,02-18 03:00,공주,0.22581498
4,02-18 04:00,공주,0.22674656
4,02-18 05:00,공주,0.23643509
4,02-18 06:00,공주,0.23737364
4,02-18 07:00,공주,0.23604815
4,02-18 08:00,공주,0.25158983
4,02-18 09:00,공주,0.23364417
4,02-18 10:00,공주,0.22748901
4,02-18 11:00,공주,0.2418276
4,02-18 12:00,공주,0.2331011
4,02-18 13:00,공주,0.22752486
4,02-18 14:00,공주,0.21236211
4,02-18 15:00,공주,0.21214896
4,02-18 16:00,공주,0.22447294
4,02-18 17:00,공주,0.19444439
4,02-18 18:00,공주,0.21923772
4,02-18 19:00,공주,0.20518813
4,02-18 20:00,공주,0.21267648
4,02-18 21:00,공주,0.2312652
4,02-18 22:00,공주,0.23014733
4,02-18 23:00,공주,0.22850884
4,02-19 00:00,공주,0.22581299
4,02-19 01:00,공주,0.2385889
4,02-19 02:00,공주,0.23706135
4,02-19 03:00,공주,0.23945701
4,02-19 04:00,공주,0.244659
4,02-19 05:00,공주,0.22512391
4,02-19 06:00,공주,0.22919537
4,02-19 07:00,공주,0.22156657
4,02-19 08:00,공주,0.23326626
4,02-19 09:00,공주,0.22152427
4,02-19 10:00,공주,0.23632036
4,02-19 11:00,공주,0.20808828
4,02-19 12:00,공주,0.22756445
4,02-19 13:00,공주,0.19798186
4,02-19 14:00,공주,0.21248242
4,02-19 15:00,공주,0.19780912
4,02-19 16:00,공주,0.196702
4,02-19 17:00,공주,0.21008907
4,02-19 18:00,공주,0.20178309
4,02-19 19:00,공주,0.22018234
4,02-19 20:00,공주,0.21703613
4,02-19 21:00,공주,0.20969868
4,02-19 22:00,공주,0.2202304
4,02-19 23:00,공주,0.2038053
4,02-22 00:00,공주,0.2732965
4,02-22 01:00,공주,0.2898963
4,02-22 02:00,공주,0.28558937
4,02-22 03:00,공주,0.30427748
4,02-22 04:00,공주,0.28637853
4,02-22 05:00,공주,0.28897902
4,02-22 06:00,공주,0.27990088
4,02-22 07:00,공주,0.28900906
4,02-22 08:00,공주,0.2860515
4,02-22 09:00,공주,0.2644523
4,02-22 10:00,공주,0.25441638
4,02-22 11:00,공주,0.23723283
4,02-22 12:00,공주,0.25558138
4,02-22 13:00,공주,0.23595306
4,02-22 14:00,공주,0.21101071
