연도,일시,측정소,PM2.5
4,01-05 16:00,공주,0.13060105
4,01-05 17:00,공주,0.1268094
4,01-05 18:00,공주,0.11835225
4,01-05 19:00,공주,0.12737904
4,01-05 20:00,공주,0.13864152
4,01-05 21:00,공주,0.14124319
4,01-05 22:00,공주,0.1380569
4,01-05 23:00,공주,0.14188774
4,01-08 00:00,공주,0.1855473
4,01-08 01:00,공주,0.18863465
4,01-08 02:00,공주,0.19843614
4,01-08 03:00,공주,0.20494002
4,01-08 04:00,공주,0.21014383
4,01-08 05:00,공주,0.21544166
4,01-08 06:00,공주,0.21793474
4,01-08 07:00,공주,0.22179747
4,01-08 08:00,공주,0.21640246
4,01-08 09:00,공주,0.20953287
4,01-08 10:00,공주,0.20819654
4,01-08 11:00,공주,0.19589247
4,01-08 12:00,공주,0.188658
4,01-08 13:00,공주,0.18389356
4,01-08 14:00,공주,0.17333288
4,01-08 15:00,공주,0.16228728
4,01-08 16:00,공주,0.15956962
4,01-08 17:00,공주,0.15793286
4,01-08 18:00,공주,0.15859431
4,01-08 19:00,공주,0.15719168
4,01-08 20:00,공주,0.15923175
4,01-08 21:00,공주,0.15969147
4,01-08 22:00,공주,0.1655649
4,01-08 23:00,공주,0.16971268
4,01-09 00:00,공주,0.17853738
4,01-09 01:00,공주,0.17737347
4,01-09 02:00,공주,0.18368039
4,01-09 03:00,공주,0.19184354
4,01-09 04:00,공주,0.19356737
4,01-09 05:00,공주,0.1884182
4,01-09 06:00,공주,0.19369428
4,01-09 07:00,공주,0.19870351
4,01-09 08:00,공주,0.18648054
4,01-09 09:00,공주,0.18535373
4,01-09 10:00,공주,0.17869133
4,01-09 11:00,공주,0.17638761
4,01-09 12:00,공주,0.16095322
4,01-09 13:00,공주,0.15716931
4,01-09 14:00,공주,0.14949743
4,01-09 15:00,공주,0.14803712
4,01-09 16:00,공주,0.13960089
4,01-09 17:00,공주,0.13575464
4,01-09 18:00,공주,0.13885632
4,01-09 19:00,공주,0.14463682
4,01-09 20:00,공주,0.14006501
4,01-09 21:00,공주,0.13555251
4,01-09 22:00,공주,0.14774998
4,01-09 23:00,공주,0.14850523
4,01-10 00:00,공주,0.1542153
4,01-10 01:00,공주,0.15631019
4,01-10 02:00,공주,0.16448687
4,01-10 03:00,공주,0.17131287
4,01-10 04:00,공주,0.173592
4,01-10 05:00,공주,0.1745986
4,01-10 06:00,공주,0.17354402
4,01-10 07:00,공주,0.18044436
4,01-10 08:00,공주,0.1818535
4,01-10 09:00,공주,0.17037639
4,01-10 10:00,공주,0.17210253
4,01-10 11:00,공주,0.16582943
4,01-10 12:00,공주,0.16041607
4,01-10 13:00,공주,0.14756785
4,01-10 14:00,공주,0.14905056
4,01-10 15:00,공주,0.15223813
4,01-10 16:00,공주,0.1508176
4,01-10 17:00,공주,0.14496037
4,01-10 18:00,공주,0.13815303
4,01-10 19:00,공주,0.14262994
4,01-10 20:00,공주,0.14899503
4,01-10 21:00,공주,0.14516237
4,01-10 22:00,공주,0.1479379
4,01-10 23:00,공주,0.15182053
4,01-13 00:00,공주,0.55886513
4,01-13 01:00,공주,0.54692066
4,01-13 02:00,공주,0.54210466
4,01-13 03:00,공주,0.5258023
4,01-13 04:00,공주,0.51184285
4,01-13 05:00,공주,0.51017576
4,01-13 06:00,공주,0.48227534
4,01-13 07:00,공주,0.46834987
4,01-13 08:00,공주,0.45608616
4,01-13 09:00,공주,0.41465154
4,01-13 10:00,공주,0.41368794
4,01-13 11:00,공주,0.38565898
4,01-13 12:00,공주,0.36139467
4,01-13 13:00,공주,0.36089036
4,01-13 14:00,공주,0.32736528
4,01-13 15:00,공주,0.3136819
4,01-13 16:00,공주,0.29726353
4,01-13 17:00,공주,0.29456738
4,01-13 18:00,공주,0.30066523
4,01-13 19:00,공주,0.2958625
4,01-13 20:00,공주,0.29882833
4,01-13 21:00,공주,0.29731894
4,01-13 22:00,공주,0.32499006
4,01-13 23:00,공주,0.32335037
4,01-14 00:00,공주,0.33989605
4,01-14 01:00,공주,0.31515467
4,01-14 02:00,공주,0.32807225
4,01-14 03:00,공주,0.31348053
4,01-14 04:00,공주,0.32440212
4,01-14 05:00,공주,0.30155233
4,01-14 06:00,공주,0.30113536
4,01-14 07:00,공주,0.28855246
4,01-14 08:00,공주,0.27456075
4,01-14 09:00,공주,0.27849182
4,01-14 10:00,공주,0.2586699
4,01-14 11:00,공주,0.26349467
4,01-14 12:00,공주,0.22756608
4,01-14 13:00,공주,0.22720522
4,01-14 14:00,공주,0.21379314
4,01-14 15:00,공주,0.19732268
4,01-14 16:00,공주,0.18988182
4,01-14 17:00,공주,0.19688267
4,01-14 18:00,공주,0.20782378
4,01-14 19:00,공주,0.20897211
4,01-14 20:00,공주,0.22001238
4,01-14 21:00,공주,0.21492745
4,01-14 22:00,공주,0.23103496
4,01-14 23:00,공주,0.24037142
4,01-15 00:00,공주,0.22699508
4,01-15 01:00,공주,0.2433484
4,01-15 02:00,공주,0.24870792
4,01-15 03:00,공주,0.2623082
4,01-15 04:00,공주,0.25820813
4,01-15 05:00,공주,0.25271752
4,01-15 06:00,공주,0.22533098
4,01-15 07:00,공주,0.24760926
4,01-15 08:00,공주,0.23541321
4,01-15 09:00,공주,0.2262523
4,01-15 10:00,공주,0.2276554
4,01-15 11:00,공주,0.21830483
4,01-15 12:00,공주,0.20126283
4,01-15 13:00,공주,0.1890728
4,01-15 14:00,공주,0.194898
4,01-15 15:00,공주,0.19549848
4,01-15 16:00,공주,0.19321176
4,01-15 17:00,공주,0.18804418
4,01-15 18:00,공주,0.17756574
4,01-15 19:00,공주,0.19268422
4,01-15 20:00,공주,0.21628995
4,01-15 21:00,공주,0.21743566
4,01-15 22:00,공주,0.22424456
4,01-15 23:00,공주,0.22651616
4,01-18 00:00,공주,0.19215468
4,01-18 01:00,공주,0.19254777
4,01-18 02:00,공주,0.20205751
4,01-18 03:00,공주,0.20022218
4,01-18 04:00,공주,0.2081202
4,01-18 05:00,공주,0.20882714
4,01-18 06:00,공주,0.20995143
4,01-18 07:00,공주,0.21379626
4,01-18 08:00,공주,0.21071531
4,01-18 09:00,공주,0.19437015
4,01-18 10:00,공주,0.1904405
4,01-18 11:00,공주,0.17485775
4,01-18 12:00,공주,0.16434318
4,01-18 13:00,공주,0.16107854
4,01-18 14:00,공주,0.14526407
4,01-18 15:00,공주,0.13749474
4,01-18 16:00,공주,0.13544962
4,01-18 17:00,공주,0.13920021
4,01-18 18:00,공주,0.14557315
4,01-18 19:00,공주,0.14258145
4,01-18 20:00,공주,0.16077696
4,01-18 21:00,공주,0.15511912
4,01-18 22:00,공주,0.17104732
4,01-18 23:00,공주,0.1719651
4,01-19 00:00,공주,0.18720256
4,01-19 01:00,공주,0.1827277
4,01-19 02:00,공주,0.18472874
4,01-19 03:00,공주,0.19313481
4,01-19 04:00,공주,0.1988914
4,01-19 05:00,공주,0.19240862
4,01-19 06:00,공주,0.18902211
4,01-19 07:00,공주,0.19284734
4,01-19 08:00,공주,0.18509291
4,01-19 09:00,공주,0.18350706
4,01-19 10:00,공주,0.17784798
4,01-19 11:00,공주,0.18259221
4,01-19 12:00,공주,0.15689771
4,01-19 13:00,공주,0.15313181
4,01-19 14:00,공주,0.14782144
4,01-19 15:00,공주,0.14155833
4,01-19 16:00,공주,0.1339341
4,01-19 17:00,공주,0.13451755
4,01-19 18:00,공주,0.15290909
4,01-19 19:00,공주,0.15648927
4,01-19 20:00,공주,0.15606664
4,01-19 21:00,공주,0.15412946
4,01-19 22:00,공주,0.16708834
4,01-19 23:00,공주,0.17259558
4,01-20 00:00,공주,0.17327228
4,01-20 01:00,공주,0.17440309
4,01-20 02:00,공주,0.19042338
4,01-20 03:00,공주,0.18662226
4,01-20 04:00,공주,0.19632679
4,01-20 05:00,공주,0.1880261
4,01-20 06:00,공주,0.1795398
4,01-20 07:00,공주,0.19604477
4,01-20 08:00,공주,0.19428878
4,01-20 09:00,공주,0.1847391
4,01-20 10:00,공주,0.18232083
4,01-20 11:00,공주,0.17728458
4,01-20 12:00,공주,0.17005426
4,01-20 13:00,공주,0.15023266
4,01-20 14:00,공주,0.15542199
4,01-20 15:00,공주,0.15432203
4,01-20 16:00,공주,0.1592436
4,01-20 17:00,공주,0.15294372
4,01-20 18:00,공주,0.14432105
4,01-20 19:00,공주,0.15183416
4,01-20 20:00,공주,0.17369676
4,01-20 21:00,공주,0.16466877
4,01-20 22:00,공주,0.16494253
4,01-20 23:00,공주,0.16635512
4,01-23 00:00,공주,0.14347062
4,01-23 01:00,공주,0.15574142
4,01-23 02:00,공주,0.16613698
4,01-23 03:00,공주,0.15142606
4,01-23 04:00,공주,0.15312025
4,01-23 05:00,공주,0.1469152
4,01-23 06:00,공주,0.13988686
4,01-23 07:00,공주,0.13873982
4,01-23 08:00,공주,0.12897725
4,01-23 09:00,공주,0.11943993
4,01-23 10:00,공주,0.1240925
4,01-23 11:00,공주,0.116720326
4,01-23 12:00,공주,0.11630529
4,01-23 13:00,공주,0.12593523
4,01-23 14:00,공주,0.12689218
4,01-23 15:00,공주,0.12716788
4,01-23 16:00,공주,0.13048322
4,01-23 17:00,공주,0.13298383
4,01-23 18:00,공주,0.14236604
4,01-23 19:00,공주,0.13682924
4,01-23 20:00,공주,0.14430344
4,01-23 21:00,공주,0.14784601
4,01-23 22:00,공주,0.17619736
4,01-23 23:00,공주,0.17572217
4,01-24 00:00,공주,0.17820777
4,01-24 01:00,공주,0.17185333
4,01-24 02:00,공주,0.18145584
4,01-24 03:00,공주,0.17127699
4,01-24 04:00,공주,0.17357087
4,01-24 05:00,공주,0.15880653
4,01-24 06:00,공주,0.14904477
4,01-24 07:00,공주,0.1479709
4,01-24 08:00,공주,0.1467234
4,01-24 09:00,공주,0.1507623
4,01-24 10:00,공주,0.14630184
4,01-24 11:00,공주,0.14983544
4,01-24 12:00,공주,0.14200935
4,01-24 13:00,공주,0.1498654
4,01-24 14:00,공주,0.14231174
4,01-24 15:00,공주,0.13844945
4,01-24 16:00,공주,0.1427321
4,01-24 17:00,공주,0.14880897
4,01-24 18:00,공주,0.15316302
4,01-24 19:00,공주,0.15654217
4,01-24 20:00,공주,0.16250356
4,01-24 21:00,공주,0.16486034
4,01-24 22:00,공주,0.18604179
4,01-24 23:00,공주,0.1760458
4,01-25 00:00,공주,0.17917913
4,01-25 01:00,공주,0.18645822
4,01-25 02:00,공주,0.18033913
4,01-25 03:00,공주,0.17936218
4,01-25 04:00,공주,0.18169361
4,01-25 05:00,공주,0.16942862
4,01-25 06:00,공주,0.15505949
4,01-25 07:00,공주,0.15699708
4,01-25 08:00,공주,0.14481334
4,01-25 09:00,공주,0.13982728
4,01-25 10:00,공주,0.14662854
4,01-25 11:00,공주,0.14094536
4,01-25 12:00,공주,0.1436866
4,01-25 13:00,공주,0.1342151
4,01-25 14:00,공주,0.16041698
4,01-25 15:00,공주,0.1443184
4,01-25 16:00,공주,0.1520933
4,01-25 17:00,공주,0.15306707
4,01-25 18:00,공주,0.14630665
4,01-25 19:00,공주,0.15634055
4,01-25 20:00,공주,0.169244
4,01-25 21:00,공주,0.16259296
4,01-25 22:00,공주,0.17027248
4,01-25 23:00,공주,0.16944519
4,01-28 00:00,공주,0.1511275
4,01-28 01:00,공주,0.16099691
4,01-28 02:00,공주,0.17773315
4,01-28 03:00,공주,0.17962864
4,01-28 04:00,공주,0.19444764
4,01-28 05:00,공주,0.1967515
4,01-28 06:00,공주,0.20044498
4,01-28 07:00,공주,0.20299241
4,01-28 08:00,공주,0.19616441
4,01-28 09:00,공주,0.19109346
4,01-28 10:00,공주,0.18535422
4,01-28 11:00,공주,0.17622131
4,01-28 12:00,공주,0.16749287
4,01-28 13:00,공주,0.16423365
4,01-28 14:00,공주,0.16282777
4,01-28 15:00,공주,0.15146558
4,01-28 16:00,공주,0.15401058
4,01-28 17:00,공주,0.14950909
4,01-28 18:00,공주,0.1512888
4,01-28 19:00,공주,0.14928472
4,01-28 20:00,공주,0.15198602
4,01-28 21:00,공주,0.15489063
4,01-28 22:00,공주,0.15644325
4,01-28 23:00,공주,0.15931717
4,01-29 00:00,공주,0.16794075
4,01-29 01:00,공주,0.16965683
4,01-29 02:00,공주,0.17418514
4,01-29 03:00,공주,0.18364541
4,01-29 04:00,공주,0.18716958
4,01-29 05:00,공주,0.18748152
4,01-29 06:00,공주,0.18900351
4,01-29 07:00,공주,0.1879287
4,01-29 08:00,공주,0.17898324
4,01-29 09:00,공주,0.17070453
4,01-29 10:00,공주,0.1669476
4,01-29 11:00,공주,0.16514519
4,01-29 12:00,공주,0.14625813
4,01-29 13:00,공주,0.14586975
4,01-29 14:00,공주,0.13571097
4,01-29 15:00,공주,0.13039891
4,01-29 16:00,공주,0.12953842
4,01-29 17:00,공주,0.12239383
4,01-29 18:00,공주,0.12727475
4,01-29 19:00,공주,0.1298727
4,01-29 20:00,공주,0.1325867
4,01-29 21:00,공주,0.12531695
4,01-29 22:00,공주,0.13656199
4,01-29 23:00,공주,0.13489358
4,01-30 00:00,공주,0.14357388
4,01-30 01:00,공주,0.14692146
4,01-30 02:00,공주,0.15050994
4,01-30 03:00,공주,0.15777844
4,01-30 04:00,공주,0.16664396
4,01-30 05:00,공주,0.16257352
4,01-30 06:00,공주,0.1608704
4,01-30 07:00,공주,0.16253203
4,01-30 08:00,공주,0.16379023
4,01-30 09:00,공주,0.15046687
4,01-30 10:00,공주,0.15533295
4,01-30 11:00,공주,0.1450452
4,01-30 12:00,공주,0.14527696
4,01-30 13:00,공주,0.13393013
4,01-30 14:00,공주,0.13455772
4,01-30 15:00,공주,0.1328906
4,01-30 16:00,공주,0.13306013
4,01-30 17:00,공주,0.13315454
4,01-30 18:00,공주,0.12888165
4,01-30 19:00,공주,0.13748324
4,01-30 20:00,공주,0.13380912
4,01-30 21:00,공주,0.13236386
4,01-30 22:00,공주,0.13488372
4,01-30 23:00,공주,0.13478185
4,02-02 00:00,공주,0.7750154
4,02-02 01:00,공주,0.76001054
4,02-02 02:00,공주,0.76582265
4,02-02 03:00,공주,0.7373385
4,02-02 04:00,공주,0.7395464
4,02-02 05:00,공주,0.74056894
4,02-02 06:00,공주,0.726637
4,02-02 07:00,공주,0.70573455
4,02-02 08:00,공주,0.6855585
4,02-02 09:00,공주,0.63057333
4,02-02 10:00,공주,0.60923064
4,02-02 11:00,공주,0.55834407
4,02-02 12:00,공주,0.5203033
4,02-02 13:00,공주,0.49877197
4,02-02 14:00,공주,0.4572101
4,02-02 15:00,공주,0.41838866
4,02-02 16:00,공주,0.40657553
4,02-02 17:00,공주,0.394938
4,02-02 18:00,공주,0.3920656
4,02-02 19:00,공주,0.40097517
4,02-02 20:00,공주,0.40670833
4,02-02 21:00,공주,0.40940687
4,02-02 22:00,공주,0.4282287
4,02-02 23:00,공주,0.4331506
4,02-03 00:00,공주,0.46165028
4,02-03 01:00,공주,0.44674945
4,02-03 02:00,공주,0.45076805
4,02-03 03:00,공주,0.45820048
4,02-03 04:00,공주,0.45671523
4,02-03 05:00,공주,0.44651446
4,02-03 06:00,공주,0.4577843
4,02-03 07:00,공주,0.4455964
4,02-03 08:00,공주,0.4230626
4,02-03 09:00,공주,0.40488917
4,02-03 10:00,공주,0.38687345
4,02-03 11:00,공주,0.36278513
4,02-03 12:00,공주,0.31317252
4,02-03 13:00,공주,0.30337775
4,02-03 14:00,공주,0.27176276
4,02-03 15:00,공주,0.26356784
4,02-03 16:00,공주,0.23517229
4,02-03 17:00,공주,0.22829537
4,02-03 18:00,공주,0.25995654
4,02-03 19:00,공주,0.26722005
4,02-03 20:00,공주,0.2698234
4,02-03 21:00,공주,0.25456077
4,02-03 22:00,공주,0.3021828
4,02-03 23:00,공주,0.31637168
4,02-04 00:00,공주,0.3078696
4,02-04 01:00,공주,0.30835167
4,02-04 02:00,공주,0.32605326
4,02-04 03:00,공주,0.3424864
4,02-04 04:00,공주,0.35562384
4,02-04 05:00,공주,0.33285207
4,02-04 06:00,공주,0.326736
4,02-04 07:00,공주,0.3595108
4,02-04 08:00,공주,0.34690475
4,02-04 09:00,공주,0.31891298
4,02-04 10:00,공주,0.30330902
4,02-04 11:00,공주,0.2961111
4,02-04 12:00,공주,0.27426416
4,02-04 13:00,공주,0.23849395
4,02-04 14:00,공주,0.22526531
4,02-04 15:00,공주,0.2289409
4,02-04 16:00,공주,0.23466384
4,02-04 17:00,공주,0.21769592
4,02-04 18:00,공주,0.21746315
4,02-04 19:00,공주,0.22562222
4,02-04 20:00,공주,0.26228407
4,02-04 21:00,공주,0.27075875
4,02-04 22:00,공주,0.2586379
4,02-04 23:00,공주,0.28252938
4,02-07 00:00,공주,0.291979
4,02-07 01:00,공주,0.29044533
4,02-07 02:00,공주,0.2990276
4,02-07 03:00,공주,0.30028847
4,02-07 04:00,공주,0.300443
4,02-07 05:00,공주,0.3032973
4,02-07 06:00,공주,0.29831102
4,02-07 07:00,공주,0.2906535
4,02-07 08:00,공주,0.28179246
4,02-07 09:00,공주,0.26318765
4,02-07 10:00,공주,0.2557455
4,02-07 11:00,공주,0.23946993
4,02-07 12:00,공주,0.2291885
4,02-07 13:00,공주,0.22724313
4,02-07 14:00,공주,0.21418008
4,02-07 15:00,공주,0.20593949
4,02-07 16:00,공주,0.20372461
4,02-07 17:00,공주,0.20158325
4,02-07 18:00,공주,0.20145732
4,02-07 19:00,공주,0.19911915
4,02-07 20:00,공주,0.20318234
4,02-07 21:00,공주,0.19967099
4,02-07 22:00,공주,0.21580346
4,02-07 23:00,공주,0.2199395
4,02-08 00:00,공주,0.22750132
4,02-08 01:00,공주,0.2211138
4,02-08 02:00,공주,0.22684684
4,02-08 03:00,공주,0.23132297
4,02-08 04:00,공주,0.23930177
4,02-08 05:00,공주,0.22318783
4,02-08 06:00,공주,0.23571913
4,02-08 07:00,공주,0.22852136
4,02-08 08:00,공주,0.21655412
4,02-08 09:00,공주,0.21486907
4,02-08 10:00,공주,0.19965045
4,02-08 11:00,공주,0.20363376
4,02-08 12:00,공주,0.1795831
4,02-08 13:00,공주,0.17863035
4,02-08 14:00,공주,0.1640567
4,02-08 15:00,공주,0.16246425
4,02-08 16:00,공주,0.16074483
4,02-08 17:00,공주,0.15578373
4,02-08 18:00,공주,0.16173372
4,02-08 19:00,공주,0.16763271
4,02-08 20:00,공주,0.16323422
4,02-08 21:00,공주,0.16259272
4,02-08 22:00,공주,0.1763414
4,02-08 23:00,공주,0.17335653
4,02-09 00:00,공주,0.17730296
4,02-09 01:00,공주,0.1899428
4,02-09 02:00,공주,0.19001788
4,02-09 03:00,공주,0.19845504
4,02-09 04:00,공주,0.20556672
4,02-09 05:00,공주,0.19661388
4,02-09 06:00,공주,0.1893045
4,02-09 07:00,공주,0.19386423
4,02-09 08:00,공주,0.19318888
4,02-09 09:00,공주,0.17497674
4,02-09 10:00,공주,0.18137231
4,02-09 11:00,공주,0.17183547
4,02-09 12:00,공주,0.165571
4,02-09 13:00,공주,0.15585084
4,02-09 14:00,공주,0.16193065
4,02-09 15:00,공주,0.16187151
4,02-09 16:00,공주,0.16409312
4,02-09 17:00,공주,0.15932196
4,02-09 18:00,공주,0.15406542
4,02-09 19:00,공주,0.16124333
4,02-09 20:00,공주,0.16664602
4,02-09 21:00,공주,0.16551994
4,02-09 22:00,공주,0.171528
4,02-09 23:00,공주,0.17601103
4,02-12 00:00,공주,0.103028916
4,02-12 01:00,공주,0.10608557
4,02-12 02:00,공주,0.11604248
4,02-12 03:00,공주,0.11935301
4,02-12 04:00,공주,0.13281354
4,02-12 05:00,공주,0.13093056
4,02-12 06:00,공주,0.12891
4,02-12 07:00,공주,0.13142815
4,02-12 08:00,공주,0.12479673
4,02-12 09:00,공주,0.115244225
4,02-12 10:00,공주,0.108320914
4,02-12 11:00,공주,0.094514
4,02-12 12:00,공주,0.09261559
4,02-12 13:00,공주,0.09406872
4,02-12 14:00,공주,0.093356
4,02-12 15:00,공주,0.093544364
4,02-12 16:00,공주,0.09126458
4,02-12 17:00,공주,0.09556818
4,02-12 18:00,공주,0.096446574
4,02-12 19:00,공주,0.09673328
4,02-12 20:00,공주,0.10420784
4,02-12 21:00,공주,0.10538483
4,02-12 22:00,공주,0.10506025
4,02-12 23:00,공주,0.10882296
4,02-13 00:00,공주,0.11403461
4,02-13 01:00,공주,0.11659968
4,02-13 02:00,공주,0.12299919
4,02-13 03:00,공주,0.13536379
4,02-13 04:00,공주,0.14052022
4,02-13 05:00,공주,0.13355899
4,02-13 06:00,공주,0.14068168
4,02-13 07:00,공주,0.1365607
4,02-13 08:00,공주,0.12830512
4,02-13 09:00,공주,0.12976702
4,02-13 10:00,공주,0.12052327
4,02-13 11:00,공주,0.120926686
4,02-13 12:00,공주,0.110773444
4,02-13 13:00,공주,0.107075766
4,02-13 14:00,공주,0.10493304
4,02-13 15:00,공주,0.10328076
4,02-13 16:00,공주,0.110003844
4,02-13 17:00,공주,0.10380496
4,02-13 18:00,공주,0.114184104
4,02-13 19:00,공주,0.11310136
4,02-13 20:00,공주,0.11477436
4,02-13 21:00,공주,0.11319197
4,02-13 22:00,공주,0.117600635
4,02-13 23:00,공주,0.11940248
4,02-14 00:00,공주,0.1260904
4,02-14 01:00,공주,0.13362712
4,02-14 02:00,공주,0.14175172
4,02-14 03:00,공주,0.1441395
4,02-14 04:00,공주,0.15360816
4,02-14 05:00,공주,0.1504429
4,02-14 06:00,공주,0.15600857
4,02-14 07:00,공주,0.15297696
4,02-14 08:00,공주,0.14818263
4,02-14 09:00,공주,0.13732201
4,02-14 10:00,공주,0.13964868
4,02-14 11:00,공주,0.13962983
4,02-14 12:00,공주,0.12947547
4,02-14 13:00,공주,0.12020844
4,02-14 14:00,공주,0.1233045
4,02-14 15:00,공주,0.1238672
4,02-14 16:00,공주,0.12675667
4,02-14 17:00,공주,0.124024466
4,02-14 18:00,공주,0.12374976
4,02-14 19:00,공주,0.12705152
4,02-14 20:00,공주,0.13349341
4,02-14 21:00,공주,0.1268581
4,02-14 22:00,공주,0.12698144
4,02-14 23:00,공주,0.1275299
4,02-17 00:00,공주,0.12778795
4,02-17 01:00,공주,0.12857822
4,02-17 02:00,공주,0.14451253
4,02-17 03:00,공주,0.124708705
4,02-17 04:00,공주,0.13791493
4,02-17 05:00,공주,0.13827357
4,02-17 06:00,공주,0.12614493
4,02-17 07:00,공주,0.13064246
4,02-17 08:00,공주,0.13217755
4,02-17 09:00,공주,0.11067419
4,02-17 10:00,공주,0.11698147
4,02-17 11:00,공주,0.09833144
4,02-17 12:00,공주,0.103747666
4,02-17 13:00,공주,0.10380635
4,02-17 14:00,공주,0.10000327
4,02-17 15:00,공주,0.08808748
4,02-17 16:00,공주,0.090786844
4,02-17 17:00,공주,0.09927263
4,02-17 18:00,공주,0.09129214
4,02-17 19:00,공주,0.10188232
4,02-17 20:00,공주,0.11379781
4,02-17 21:00,공주,0.11088449
4,02-17 22:00,공주,0.13260895
4,02-17 23:00,공주,0.13008572
4,02-18 00:00,공주,0.14239502
4,02-18 01:00,공주,0.14342803
4,02-18 02:00,공주,0.15444957
4,02-18 03:00,공주,0.15768707
4,02-18 04:00,공주,0.16910961
4,02-18 05:00,공주,0.15443733
4,02-18 06:00,공주,0.15399806
4,02-18 07:00,공주,0.16196987
4,02-18 08:00,공주,0.15882833
4,02-18 09:00,공주,0.1665296
4,02-18 10:00,공주,0.15837216
4,02-18 11:00,공주,0.16885999
4,02-18 12:00,공주,0.14637569
4,02-18 13:00,공주,0.14657755
4,02-18 14:00,공주,0.12952238
4,02-18 15:00,공주,0.116632774
4,02-18 16:00,공주,0.12704077
4,02-18 17:00,공주,0.11741306
4,02-18 18:00,공주,0.13075182
4,02-18 19:00,공주,0.13316494
4,02-18 20:00,공주,0.14089261
4,02-18 21:00,공주,0.14206354
4,02-18 22:00,공주,0.155809
4,02-18 23:00,공주,0.15950924
4,02-19 00:00,공주,0.16204908
4,02-19 01:00,공주,0.17575665
4,02-19 02:00,공주,0.18237007
4,02-19 03:00,공주,0.17970866
4,02-19 04:00,공주,0.2001406
4,02-19 05:00,공주,0.1789062
4,02-19 06:00,공주,0.1762999
4,02-19 07:00,공주,0.19307229
4,02-19 08:00,공주,0.1844938
4,02-19 09:00,공주,0.16084212
4,02-19 10:00,공주,0.17509006
4,02-19 11:00,공주,0.17112137
4,02-19 12:00,공주,0.16176862
4,02-19 13:00,공주,0.14364654
4,02-19 14:00,공주,0.15430233
4,02-19 15:00,공주,0.1566915
4,02-19 16:00,공주,0.15989035
4,02-19 17:00,공주,0.14845748
4,02-19 18:00,공주,0.13721809
4,02-19 19:00,공주,0.14348076
4,02-19 20:00,공주,0.15994346
4,02-19 21:00,공주,0.14978693
4,02-19 22:00,공주,0.15866809
4,02-19 23:00,공주,0.15564969
4,02-22 00:00,공주,0.3487774
4,02-22 01:00,공주,0.33730376
4,02-22 02:00,공주,0.32125375
4,02-22 03:00,공주,0.29739946
4,02-22 04:00,공주,0.27744132
4,02-22 05:00,공주,0.29429576
4,02-22 06:00,공주,0.27369836
4,02-22 07:00,공주,0.24386209
4,02-22 08:00,공주,0.2512259
4,02-22 09:00,공주,0.23126319
4,02-22 10:00,공주,0.21636212
4,02-22 11:00,공주,0.17924286
4,02-22 12:00,공주,0.18817635
4,02-22 13:00,공주,0.17442253
4,02-22 14:00,공주,0.14050533
